@relation spk2m

@attribute IdW numeric
@attribute TotLines numeric
@attribute PoS {NNP,VBZ,NNS,VBD,PRP,PRP$,TO,VB,JJ,IN,RB,CD,DT,NN,MD,VBN,CC,RBR,VBG,VBP,PDT,WP,JJR,RP,WRB,WDT,RBS,EX,JJS,NNPS,$}
@attribute DepId numeric
@attribute DepRel {TITLE,SBJ,ROOT,OBJ,NAME,POSTHON,NMOD,OPRD,IM,PRD,TMP,DEP,PMOD,LOC,DIR,ADV,VC,APPO,COORD,CONJ,AMOD,EXT,MNR,PRP,PRT,LGS,SUB,LOCbPRD}
@attribute Prop {P2,Foc,P3,P4,BACK,A1,A2}
@attribute Emb {yes,no}
@attribute Them {T1,R1,SP1,SP2,R1-1,R1-2}
@attribute TH2 {T1,R1,SP1}
@attribute TH3 {T1,R1}
@attribute TotSpans numeric
@attribute LocSpan {A,Z,B,C,U,D,E,F,G,H}
@attribute IntRange numeric
@attribute 'min [dB]' numeric
@attribute 'RMS [dB]' numeric
@attribute 'max [dB]' numeric
@attribute 'MinPitch (Hz)' numeric
@attribute 'MaxPitch (Hz)' numeric
@attribute PitchRange numeric
@attribute 'Speech ratio' numeric
@attribute Duration[ms] numeric
@attribute ToBI {S,L*+H,HL-,LH-,U,H*,LL-,L*,HH-}

@data
7,18,JJ,6,CONJ,?,?,R1,?,?,6,C,45,35,51,80,58,95,37,0.726,1.452,HL-
8,18,JJ,10,NMOD,?,?,R1,?,?,6,D,34,47,71,82,117,123,6,0.251,0.251,L*
9,18,NN,3,PRD,?,?,R1,?,?,6,D,39,39,67,77,105,137,32,0.194,0.776,S
10,18,WDT,12,SBJ,P2,yes,R1,T1,?,6,E,37,42,69,79,91,102,11,0.19,0.19,U
11,18,VBD,10,NMOD,P2,yes,R1,R1,?,6,Z,6,68,72,75,86,95,9,0.173,0.173,U
12,18,DT,14,NMOD,P2,yes,R1,R1,?,6,Z,13,67,76,79,95,113,18,0.223,0.223,H*
13,18,NN,12,PRD,P2,yes,R1,R1,?,6,Z,30,48,66,79,107,129,22,0.205,0.614,S
14,18,IN,14,NMOD,P2,yes,R1,R1,?,6,Z,32,44,66,76,99,109,10,0.095,0.095,U
15,18,DT,17,NMOD,P2,yes,R1,R1,?,6,Z,8,68,73,76,31,99,68,0.089,0.089,U
16,18,NN,15,PMOD,P2,yes,R1,R1,?,6,Z,10,67,74,77,31,111,80,0.165,0.33,H*
17,18,IN,17,NMOD,P2,yes,R1,R1,?,6,Z,12,61,67,73,76,90,15,0.106,0.106,U
18,18,NNP,18,PMOD,P2,yes,R1,R1,?,6,Z,18,57,66,75,76,81,5,0.389,0.389,LL-
1,10,NNP,2,TITLE,?,?,T1,?,?,2,A,17,58,67,75,106,118,12,0.202,0.202,S
2,10,NNP,3,SBJ,?,?,T1,?,?,2,A,24,60,75,84,91,148,57,0.234,0.468,L*+H
3,10,VBZ,0,ROOT,?,?,R1,?,?,2,Z,5,69,72,73,91,100,9,0.126,0.126,U
4,10,DT,8,NMOD,?,?,R1,?,?,2,Z,16,60,71,76,95,100,6,0.084,0.084,U
5,10,NN,8,NMOD,?,?,R1,?,?,2,Z,27,51,71,79,99,128,29,0.218,0.436,S
6,10,NN,3,PRD,?,?,R1,?,?,2,Z,23,60,75,83,82,103,21,0.187,0.375,H*
7,10,VBN,8,APPO,?,?,R1,?,?,2,Z,28,52,69,79,105,112,7,0.264,0.264,S
8,10,IN,9,LOC,?,?,R1,?,?,2,Z,6,69,72,75,95,101,6,0.072,0.072,U
9,10,NNP,12,NAME,?,?,R1,?,?,2,Z,3,71,73,74,83,95,12,0.178,0.178,S
10,10,NNP,10,PMOD,?,?,R1,?,?,2,Z,28,45,65,72,80,83,3,0.272,0.272,LL-
1,15,IN,19,TMP,?,?,SP1,?,?,3,A,19,60,73,79,100,120,20,0.16,0.16,U
2,15,NN,1,PMOD,?,?,SP1,?,?,3,A,36,45,67,82,100,132,32,0.329,0.329,HL-
3,15,PRP,5,SBJ,?,?,T1,?,?,3,B,22,54,66,76,114,130,16,0.188,0.188,U
4,15,VBN,19,DEP,?,?,R1,?,?,3,Z,12,69,77,82,94,125,31,0.147,0.588,H*
5,15,DT,7,NMOD,?,?,R1,?,?,3,Z,7,68,72,74,89,106,17,0.113,0.113,U
6,15,NNP,5,OBJ,?,?,R1,?,?,3,Z,25,56,72,81,105,128,23,0.197,0.395,L*+H
7,15,IN,5,ADV,?,?,R1,?,?,3,Z,6,71,74,77,102,110,8,0.141,0.141,U
8,15,CD,8,PMOD,A1,?,R1,?,?,3,Z,5,73,76,78,104,110,6,0.113,0.113,S
9,15,IN,9,NMOD,A1,?,R1,?,?,3,Z,1,76,76,76,100,107,6,0.052,0.052,U
10,15,DT,12,NMOD,A1,?,R1,?,?,3,Z,1,73,74,74,100,105,5,0.056,0.056,U
11,15,NN,16,NMOD,A1,?,R1,?,?,3,Z,21,60,73,80,98,106,8,0.259,0.259,S
12,15,RBS,15,AMOD,A1,?,R1,?,?,3,Z,30,49,69,78,101,123,22,0.282,0.282,L*+H
13,15,JJ,16,NMOD,A1,?,R1,?,?,3,Z,28,53,68,82,103,116,12,0.165,0.329,L*
14,15,NNS,10,PMOD,A1,?,R1,?,?,3,Z,41,36,61,77,33,104,71,0.232,1.161,LL-
15,15,NNP,9,APPO,A2,?,R1,?,?,3,Z,27,48,66,75,69,111,42,0.224,0.672,LL-
1,18,DT,2,SBJ,?,?,T1,?,?,4,A,43,38,66,81,143,153,10,0.497,0.497,S
2,18,VBZ,0,ROOT,?,?,R1,?,?,4,B,38,43,69,81,98,133,34,0.212,0.212,L*+H
3,18,DT,5,NMOD,?,?,R1,?,?,4,B,13,65,75,78,105,115,11,0.127,0.127,U
4,18,NNP,5,NMOD,?,?,R1,?,?,4,B,7,73,78,80,106,135,28,0.194,0.388,S
5,18,NN,2,PRD,?,?,R1,?,?,4,B,31,47,67,78,98,110,12,0.309,0.309,HL-
6,18,WDT,7,SBJ,P2,yes,R1,T1,?,4,C,25,48,66,74,100,210,109,0.17,0.17,U
7,18,VBD,5,NMOD,P2,yes,R1,R1,?,4,Z,20,57,73,77,100,124,23,0.176,0.352,S
8,18,TO,7,OPRD,P2,yes,R1,R1,?,4,Z,17,54,63,71,0,0,0,0.146,0.146,U
9,18,VB,8,IM,P2,yes,R1,R1,?,4,Z,38,40,67,78,83,138,56,0.273,0.546,L*+H
10,18,PRP$,12,NMOD,P2,yes,R1,R1,?,4,Z,34,43,62,76,100,105,5,0.249,0.249,U
11,18,JJ,12,NMOD,P2,yes,R1,R1,?,4,Z,12,67,75,79,114,139,24,0.243,0.243,S
12,18,NN,9,OBJ,P2,yes,R1,R1,?,4,Z,35,44,68,80,119,138,20,0.261,0.522,S
13,18,IN,12,NMOD,P2,yes,R1,R1,?,4,Z,12,61,67,73,94,94,0,0.103,0.103,U
14,18,VBG,15,NMOD,P2,yes,R1,R1,?,4,Z,28,52,69,80,84,102,18,0.15,0.449,H*
15,18,NN,13,PMOD,P2,yes,R1,R1,?,4,Z,39,40,67,80,32,133,101,0.205,0.819,LH-
16,18,NN,15,COORD,P2,yes,R1,R1,?,4,Z,22,53,66,75,93,103,10,0.473,0.473,L*+H
17,18,CC,17,COORD,P2,yes,R1,R1,?,4,Z,20,52,64,72,84,91,7,0.188,0.188,U
18,18,NN,18,CONJ,P2,yes,R1,R1,?,4,Z,20,54,62,74,37,110,73,0.252,0.503,LL-
1,17,RB,2,DEP,?,?,SP1,?,?,5,A,39,44,71,83,124,127,3,0.12,0.241,L*
2,17,IN,7,ADV,?,?,SP1,?,?,5,A,38,37,60,75,45,151,106,0.735,0.735,LH-
3,17,DT,6,NMOD,?,?,T1,?,?,5,B,13,64,72,77,96,105,9,0.148,0.148,U
4,17,VBG,6,NMOD,?,?,T1,?,?,5,B,3,76,77,79,101,128,27,0.128,0.384,L*+H
5,17,NNS,7,SBJ,?,?,T1,?,?,5,B,16,62,74,78,119,139,19,0.222,0.444,S
6,17,VBP,0,ROOT,?,?,R1,?,?,5,C,13,61,69,74,92,122,30,0.168,0.168,S
7,17,VBN,7,VC,?,?,R1,?,?,5,C,15,63,73,78,86,109,22,0.232,0.232,U
8,17,JJ,8,PRD,?,?,R1,?,?,5,C,43,39,62,83,110,143,33,0.291,0.582,L*+H
9,17,IN,8,ADV,?,?,R1,?,?,5,C,27,45,61,72,96,109,13,0.123,0.123,U
10,17,DT,13,NMOD,P2,yes,R1,T1,?,5,D,4,72,74,76,95,96,1,0.079,0.079,U
11,17,NNP,13,NMOD,P2,yes,R1,T1,?,5,D,11,66,75,78,95,113,18,0.076,0.227,L*+H
12,17,NNS,14,SBJ,P2,yes,R1,T1,?,5,D,30,47,65,77,109,120,11,0.32,0.32,S
13,17,TO,10,SUB,P2,yes,R1,R1,?,5,Z,14,59,68,73,95,103,8,0.118,0.118,U
14,17,VB,14,IM,P2,yes,R1,R1,?,5,Z,10,69,74,78,98,122,24,0.209,0.419,H*
15,17,DT,18,NMOD,P2,yes,R1,R1,?,5,Z,27,47,66,74,79,120,41,0.222,0.222,S
16,17,JJ,18,NMOD,P2,yes,R1,R1,?,5,Z,25,55,68,80,86,104,18,0.195,0.39,S
17,17,NN,15,OBJ,P2,yes,R1,R1,?,5,Z,24,47,63,71,37,86,49,0.286,0.286,LL-
1,15,RB,4,TMP,?,?,SP1,?,?,3,A,43,37,70,80,105,141,37,0.436,0.436,H*
2,15,NNP,3,NMOD,?,?,T1,?,?,3,B,29,51,73,80,108,137,30,0.193,0.58,S
3,15,NNS,4,SBJ,?,?,T1,?,?,3,B,26,54,69,80,120,137,17,0.168,0.671,LH-
4,15,VBP,0,ROOT,?,?,R1,?,?,3,Z,23,56,73,79,94,100,6,0.171,0.171,U
5,15,VBG,4,VC,?,?,R1,?,?,3,Z,19,66,78,85,100,117,18,0.119,0.358,L*+H
6,15,NN,7,TITLE,?,?,R1,?,?,3,Z,23,55,71,78,43,119,77,0.129,0.387,S
7,15,NNP,5,OBJ,?,?,R1,?,?,3,Z,39,40,58,80,92,133,40,0.603,0.603,L*+H
8,15,TO,5,OPRD,?,?,R1,?,?,3,Z,23,52,67,75,95,107,12,0.159,0.159,U
9,15,VB,8,IM,?,?,R1,?,?,3,Z,38,40,64,78,99,134,35,0.239,0.478,H*
10,15,IN,9,ADV,?,?,R1,?,?,3,Z,37,41,70,78,86,100,13,0.29,0.29,S
11,15,NN,14,NMOD,?,?,R1,?,?,3,Z,22,56,71,78,86,124,37,0.127,0.381,S
12,15,NNP,11,APPO,?,?,R1,?,?,3,Z,30,51,72,81,94,120,26,0.202,0.404,L*+H
13,15,NN,10,PMOD,?,?,R1,?,?,3,Z,24,53,68,76,87,107,21,0.159,0.478,S
14,15,TO,14,NMOD,?,?,R1,?,?,3,Z,17,54,64,71,85,89,4,0.131,0.131,U
15,15,VBP,15,IM,?,?,R1,?,?,3,Z,26,46,62,72,74,87,13,0.218,0.436,LL-
1,14,DT,7,NMOD,?,?,T1,?,?,2,A,36,38,63,74,103,104,1,0.197,0.197,U
2,14,NNP,7,NMOD,?,?,T1,?,?,2,A,39,43,72,82,102,136,34,0.245,0.736,L*+H
3,14,NNP,7,NAME,?,?,T1,?,?,2,A,21,58,74,79,102,120,17,0.233,0.233,H*
4,14,NNP,7,NAME,?,?,T1,?,?,2,A,11,72,79,83,109,121,12,0.285,0.285,S
5,14,NNP,7,NAME,?,?,T1,?,?,2,A,19,59,71,78,99,120,22,0.14,0.56,S
6,14,NNP,9,SBJ,?,?,T1,?,?,2,A,38,35,57,73,80,122,42,0.36,0.721,LH-
7,14,MD,0,ROOT,?,?,R1,?,?,2,Z,26,46,65,72,92,128,35,0.197,0.197,U
8,14,VB,9,VC,?,?,R1,?,?,2,Z,14,68,75,82,118,133,15,0.171,0.171,S
9,14,NN,12,NMOD,?,?,R1,?,?,2,Z,17,67,76,83,105,134,29,0.114,0.342,H*
10,14,NNS,10,OBJ,?,?,R1,?,?,2,Z,24,54,68,77,116,131,16,0.19,0.571,S
11,14,NNS,10,OBJ,?,?,R1,?,?,2,Z,47,35,65,83,97,115,19,0.441,0.441,H*
12,14,IN,13,NMOD,?,?,R1,?,?,2,Z,36,39,64,75,97,105,8,0.187,0.373,S
13,14,DT,16,NMOD,?,?,R1,?,?,2,Z,23,47,60,70,0,0,0,0.125,0.125,U
14,14,NN,14,PMOD,?,?,R1,?,?,2,Z,19,54,63,73,0,0,0,0.438,0.438,LL-
1,15,NNP,3,SBJ,?,?,T1,?,?,2,A,34,47,71,81,99,147,49,0.218,0.654,H*
2,15,RB,3,MNR,?,?,R1,?,?,2,Z,25,57,72,81,127,141,14,0.21,0.419,H*
3,15,VBD,0,ROOT,?,?,R1,?,?,2,Z,18,62,74,81,91,120,29,0.153,0.459,S
4,15,DT,7,NMOD,?,?,R1,?,?,2,Z,10,66,71,76,94,96,2,0.08,0.08,U
5,15,VBG,7,NMOD,?,?,R1,?,?,2,Z,29,50,73,79,94,124,30,0.177,0.354,S
6,15,NNP,7,NMOD,?,?,R1,?,?,2,Z,5,74,77,80,99,120,21,0.168,0.335,S
7,15,NNS,3,OBJ,?,?,R1,?,?,2,Z,37,42,68,79,84,100,15,0.319,0.637,L*+H
8,15,IN,7,NMOD,?,?,R1,?,?,2,Z,32,43,59,75,93,96,2,0.195,0.195,U
9,15,JJ,10,NMOD,?,?,R1,?,?,2,Z,21,58,75,80,93,122,29,0.145,0.58,S
10,15,NNS,8,PMOD,?,?,R1,?,?,2,Z,28,54,69,82,89,143,54,0.396,0.396,L*+H
11,15,CC,10,COORD,?,?,R1,?,?,2,Z,5,69,73,74,89,100,11,0.138,0.138,U
12,15,NN,11,CONJ,?,?,R1,?,?,2,Z,44,34,62,78,100,129,29,0.224,0.672,LH-
13,15,IN,3,ADV,?,?,R1,?,?,2,Z,28,46,66,74,93,101,8,0.139,0.278,S
14,15,NNS,17,NMOD,?,?,R1,?,?,2,Z,22,51,66,74,103,109,6,0.171,0.341,H*
15,15,NNS,13,PMOD,?,?,R1,?,?,2,Z,27,45,61,72,0,0,0,0.446,0.446,LL-
1,14,NNP,2,SBJ,?,?,T1,?,?,2,A,33,46,66,79,112,157,46,0.232,0.695,L*+H
2,14,VBZ,0,ROOT,?,?,R1,?,?,2,Z,30,47,71,77,101,111,10,0.161,0.161,U
3,14,RB,2,TMP,?,?,R1,?,?,2,Z,5,75,79,80,111,128,17,0.17,0.17,S
4,14,VBG,2,VC,?,?,R1,?,?,2,Z,9,69,75,79,105,127,22,0.17,0.341,S
5,14,PRP$,7,NMOD,?,?,R1,?,?,2,Z,28,47,64,75,90,105,15,0.189,0.189,U
6,14,JJ,7,NMOD,?,?,R1,?,?,2,Z,8,73,77,81,108,118,10,0.203,0.405,L*+H
7,14,NNS,4,OBJ,?,?,R1,?,?,2,Z,40,39,68,79,108,125,17,0.274,0.548,S
8,14,IN,7,LOC,?,?,R1,?,?,2,Z,29,45,66,74,85,99,14,0.166,0.166,U
9,14,NNP,8,PMOD,?,?,R1,?,?,2,Z,47,32,61,79,110,132,22,0.327,0.654,LH-
10,14,TO,4,PRP,?,?,R1,?,?,2,Z,14,58,66,72,93,103,10,0.12,0.12,U
11,14,VB,10,IM,?,?,R1,?,?,2,Z,19,62,73,81,93,113,20,0.18,0.359,H*
12,14,PRP$,14,NMOD,?,?,R1,?,?,2,Z,11,57,63,68,0,0,0,0.097,0.097,U
13,14,JJ,14,NMOD,?,?,R1,?,?,2,Z,30,45,63,75,94,105,11,0.253,0.253,S
14,14,NNS,11,OBJ,?,?,R1,?,?,2,Z,33,45,63,78,75,86,11,0.306,0.612,HL-
1,15,NNP,2,TITLE,?,?,T1,?,?,4,A,38,40,66,78,115,129,14,0.154,0.308,S
2,15,NNP,4,NMOD,?,?,T1,?,?,4,A,19,61,75,80,111,137,26,0.186,0.372,H*
3,15,NN,0,ROOT,?,?,T1,?,?,4,A,31,49,67,80,137,145,8,0.236,0.236,LH-
4,15,IN,4,NMOD,?,?,T1,?,?,4,A,19,56,68,76,0,0,0,0.122,0.122,U
5,15,NNS,12,SBJ,P2,?,T1,T1,?,4,B,32,48,69,80,112,136,24,0.205,0.614,L*+H
6,15,TO,6,NMOD,P2,?,T1,T1,?,4,B,27,45,61,73,0,0,0,0.148,0.148,U
7,15,NN,10,NMOD,P2,?,T1,T1,?,4,B,32,48,67,80,122,128,6,0.265,0.265,H*
8,15,NN,7,PMOD,P2,?,T1,T1,?,4,B,30,46,64,76,81,96,15,0.259,0.519,LL-
9,15,MD,5,SUB,P2,?,T1,R1,?,4,C,24,50,66,74,98,100,2,0.154,0.154,U
10,15,VB,12,VC,P2,?,T1,R1,?,4,C,31,52,72,82,80,113,33,0.278,0.556,L*
11,15,JJ,15,SBJ,P2,?,T1,R1,?,4,C,41,37,65,78,101,139,38,0.206,0.826,LH-
12,15,VBZ,13,OBJ,?,?,R1,?,?,4,Z,24,54,70,78,95,139,44,0.434,0.434,H*
13,15,VBN,15,VC,?,?,R1,?,?,4,Z,25,54,72,79,95,120,25,0.333,0.333,S
14,15,TO,16,ADV,?,?,R1,?,?,4,Z,22,49,63,71,0,0,0,0.127,0.127,U
15,15,NN,17,PMOD,?,?,R1,?,?,4,Z,28,48,65,76,31,79,48,0.245,0.489,LL-
1,12,DT,22,NMOD,?,?,T1,?,?,2,A,32,41,62,73,104,105,1,0.15,0.15,U
2,12,JJ,22,NMOD,?,?,T1,?,?,2,A,31,49,66,80,135,144,9,0.188,0.377,L*+H
3,12,NN,23,SBJ,?,?,T1,?,?,2,A,43,41,67,84,35,139,103,0.379,0.758,S
4,12,VBZ,4,NMOD,?,?,T1,?,?,2,A,33,41,61,74,87,97,10,0.425,0.425,LL-
5,12,VBG,23,ADV,?,?,R1,?,?,2,Z,33,50,74,82,103,144,41,0.128,0.512,L*
6,12,DT,27,NMOD,?,?,R1,?,?,2,Z,25,53,69,77,98,103,5,0.106,0.106,U
7,12,NN,25,OBJ,?,?,R1,?,?,2,Z,38,44,63,82,128,196,69,0.324,0.647,L*+H
8,12,CC,27,COORD,?,?,R1,?,?,2,Z,10,68,75,78,102,107,5,0.116,0.116,U
9,12,NNS,28,CONJ,?,?,R1,?,?,2,Z,23,56,75,80,107,127,19,0.186,0.372,S
10,12,TO,25,PRP,?,?,R1,?,?,2,Z,13,62,68,75,103,116,14,0.087,0.087,U
11,12,VB,30,IM,?,?,R1,?,?,2,Z,14,68,76,82,86,110,24,0.155,0.309,H*
12,12,NN,31,OBJ,?,?,R1,?,?,2,Z,25,51,66,77,85,104,19,0.166,0.831,LL-
1,9,PRP,2,SBJ,?,?,T1,?,?,2,A,32,45,61,78,122,124,2,0.123,0.123,U
2,9,VBZ,0,ROOT,?,?,R1,?,?,2,Z,13,71,78,84,124,160,36,0.28,0.28,L*+H
3,9,VBN,2,VC,?,?,R1,?,?,2,Z,2,77,78,79,124,131,8,0.123,0.123,U
4,9,JJ,4,PRD,?,?,R1,?,?,2,Z,8,71,75,79,110,124,14,0.071,0.143,S
5,9,TO,5,AMOD,?,?,R1,?,?,2,Z,10,66,71,76,109,114,5,0.063,0.063,U
6,9,VB,6,IM,?,?,R1,?,?,2,Z,33,48,69,81,97,123,26,0.278,0.556,LL-
7,9,DT,10,NMOD,?,?,R1,?,?,2,Z,26,50,66,75,92,92,0,0.165,0.165,U
8,9,NNP,10,NMOD,?,?,R1,?,?,2,Z,38,46,72,85,96,119,22,0.299,0.598,H*
9,9,NN,7,OBJ,?,?,R1,?,?,2,Z,34,44,65,78,38,109,71,0.257,0.514,LL-
1,13,JJ,2,NMOD,?,?,T1,?,?,2,A,43,42,71,86,136,151,15,0.169,0.338,H*
2,13,NNS,8,SBJ,?,?,T1,?,?,2,A,38,39,65,77,90,105,14,0.328,0.657,LL-
3,13,VBG,2,NMOD,?,?,T1,?,?,2,A,22,56,71,78,96,130,34,0.127,0.382,S
4,13,NNP,6,NAME,?,?,T1,?,?,2,A,24,58,71,82,110,117,6,0.191,0.191,S
5,13,NNP,4,PMOD,?,?,T1,?,?,2,A,46,35,57,81,116,126,10,0.286,0.857,LH-
6,13,MD,0,ROOT,?,?,R1,?,?,2,Z,29,50,73,79,101,129,28,0.25,0.25,L*
7,13,VB,8,VC,?,?,R1,?,?,2,Z,9,71,77,81,112,129,17,0.181,0.181,U
8,13,DT,12,NMOD,?,?,R1,?,?,2,Z,6,73,76,79,91,91,0,0.098,0.098,U
9,13,JJ,12,NMOD,?,?,R1,?,?,2,Z,19,63,75,82,91,119,28,0.25,0.25,H*
10,13,NN,9,OBJ,?,?,R1,?,?,2,Z,24,55,73,79,104,117,14,0.294,0.294,S
11,13,VBG,9,OPRD,?,?,R1,?,?,2,Z,27,53,71,80,89,114,25,0.186,0.558,S
12,13,VBN,15,NMOD,?,?,R1,?,?,2,Z,27,51,70,78,91,117,26,0.155,0.465,S
13,13,NN,13,OBJ,?,?,R1,?,?,2,Z,34,42,66,76,68,93,25,0.19,0.569,LL-
1,10,DT,2,NMOD,?,?,T1,?,?,2,A,38,40,66,78,94,111,18,0.246,0.246,U
2,10,NNS,7,SBJ,?,?,T1,?,?,2,A,39,43,67,82,108,163,54,0.228,0.685,L*+H
3,10,IN,2,NMOD,?,?,T1,?,?,2,A,14,64,72,78,90,113,23,0.148,0.148,U
4,10,DT,6,NMOD,?,?,T1,?,?,2,A,11,63,72,74,101,105,5,0.095,0.095,U
5,10,NNP,6,NMOD,?,?,T1,?,?,2,A,6,72,76,78,101,118,18,0.085,0.254,S
6,10,NNS,3,PMOD,?,?,T1,?,?,2,A,33,43,64,76,93,108,15,0.394,0.787,HL-
7,10,VBP,0,ROOT,?,?,R1,?,?,2,Z,29,46,66,75,95,100,5,0.182,0.182,U
8,10,NNS,7,PRD,?,?,R1,?,?,2,Z,32,47,66,79,91,109,18,0.225,0.45,H*
9,10,IN,8,NMOD,?,?,R1,?,?,2,Z,20,55,66,75,0,0,0,0.136,0.136,S
10,10,NN,9,PMOD,?,?,R1,?,?,2,Z,29,48,63,78,82,106,24,0.233,0.931,HL-
1,15,DT,2,NMOD,?,?,SP1,T1,?,5,A,38,40,65,77,105,134,29,0.306,0.306,U
2,15,NNS,3,SBJ,?,?,SP1,T1,?,5,A,18,57,68,75,134,163,29,0.109,0.326,H*
3,15,VBD,0,ROOT,?,?,SP1,R1,?,5,A,40,40,64,80,103,140,37,0.557,0.557,S
4,15,PRP,5,SBJ,?,?,T1,?,?,5,B,9,69,76,78,105,115,10,0.088,0.088,U
5,15,VBP,3,OBJ,?,?,R1,?,?,5,C,12,65,72,78,99,105,6,0.106,0.106,S
6,15,VBN,5,VC,?,?,R1,?,?,5,C,24,58,72,82,111,136,25,0.127,0.509,L*
7,15,DT,9,NMOD,?,?,R1,?,?,5,C,17,57,70,74,111,111,0,0.102,0.102,U
8,15,NN,9,NMOD,?,?,R1,?,?,5,C,26,50,67,76,109,241,132,0.305,0.305,H*
9,15,NN,6,OBJ,?,?,R1,?,?,5,C,32,41,60,73,90,217,127,0.611,0.611,LL-
10,15,WDT,11,SBJ,P2,yes,R1,T1,?,5,D,22,52,65,74,0,0,0,0.162,0.162,U
11,15,VBZ,9,NMOD,P2,yes,R1,R1,?,5,Z,24,55,71,79,86,123,37,0.194,0.388,H*
12,15,DT,13,NMOD,P2,yes,R1,R1,?,5,Z,12,57,64,70,0,0,0,0.121,0.121,U
13,15,NN,11,OBJ,P2,yes,R1,R1,?,5,Z,22,58,69,80,95,118,23,0.206,0.412,L*
14,15,IN,13,NMOD,P2,yes,R1,R1,?,5,Z,23,49,62,72,83,107,24,0.162,0.162,U
15,15,NN,14,PMOD,P2,yes,R1,R1,?,5,Z,39,36,62,75,77,86,9,0.294,0.587,LL-
1,21,IN,15,ADV,?,?,SP1,?,?,3,A,35,44,64,79,116,116,1,0.138,0.138,S
2,21,DT,4,NMOD,?,?,SP1,?,?,3,A,19,58,73,77,109,116,7,0.104,0.104,U
3,21,JJ,4,NMOD,?,?,SP1,?,?,3,A,22,60,73,82,117,172,55,0.117,0.352,H*
4,21,NN,1,PMOD,?,?,SP1,?,?,3,A,33,45,62,78,89,107,18,0.787,0.787,LH-
5,21,DT,7,NMOD,?,?,T1,?,?,3,B,20,47,59,67,99,105,6,0.117,0.117,U
6,21,NN,15,SBJ,?,?,T1,?,?,3,B,26,55,73,81,115,142,27,0.127,0.635,H*
7,21,IN,7,NMOD,?,?,T1,?,?,3,B,10,63,68,73,103,132,28,0.138,0.138,U
8,21,DT,14,NMOD,?,?,T1,?,?,3,B,20,58,69,78,97,105,8,0.179,0.179,U
9,21,VBG,14,NMOD,?,?,T1,?,?,3,B,28,52,71,80,96,122,26,0.142,0.711,S
10,21,JJ,14,NMOD,?,?,T1,?,?,3,B,28,52,72,80,101,118,17,0.214,0.214,S
11,21,NN,8,PMOD,?,?,T1,?,?,3,B,38,38,56,76,75,83,8,0.573,0.573,HL-
12,21,VBZ,0,ROOT,?,?,R1,?,?,3,Z,20,52,67,71,95,106,11,0.159,0.159,U
13,21,RB,15,ADV,?,?,R1,?,?,3,Z,7,70,76,77,106,123,16,0.121,0.242,L*+H
14,21,VBN,15,VC,?,?,R1,?,?,3,Z,7,70,75,77,96,117,21,0.124,0.124,U
15,21,VBN,17,VC,?,?,R1,?,?,3,Z,20,56,68,76,84,122,38,0.224,0.448,S
16,21,IN,18,ADV,?,?,R1,?,?,3,Z,18,54,64,72,85,99,14,0.186,0.186,U
17,21,NN,19,PMOD,?,?,R1,?,?,3,Z,42,37,59,78,116,136,20,0.821,0.821,L*+H
18,21,CC,20,COORD,?,?,R1,?,?,3,Z,22,49,64,71,88,89,1,0.145,0.145,U
19,21,NN,23,NMOD,?,?,R1,?,?,3,Z,25,54,72,79,88,118,30,0.227,0.453,H*
20,21,NN,21,CONJ,?,?,R1,?,?,3,Z,19,55,68,74,80,113,33,0.243,0.243,S
21,21,NNS,15,NMOD,?,?,R1,?,?,3,Z,15,57,64,71,35,87,52,0.43,0.43,LL-
1,18,IN,11,TMP,?,?,R1-1,?,?,2,A,39,39,62,78,110,113,3,0.184,0.184,U
2,18,DT,6,NMOD,?,?,R1-1,?,?,2,A,3,77,79,80,107,112,5,0.107,0.107,U
3,18,JJ,6,NMOD,?,?,R1-1,?,?,2,A,35,47,73,82,107,155,48,0.148,0.738,L*+H
4,18,NN,1,PMOD,?,?,R1-1,?,?,2,A,45,36,58,81,78,125,47,0.493,0.987,HL-
5,18,DT,10,NMOD,?,?,T1,?,?,2,B,10,64,69,74,97,108,11,0.119,0.119,U
6,18,NN,10,NMOD,?,?,T1,?,?,2,B,24,54,70,79,97,134,37,0.269,0.269,L*+H
7,18,NNS,11,SBJ,?,?,T1,?,?,2,B,40,39,67,78,88,107,19,0.195,0.585,S
8,18,VBD,0,ROOT,?,?,R1-2,?,?,2,Z,32,48,70,80,137,139,2,0.203,0.203,H*
9,18,RP,11,PRT,?,?,R1-2,?,?,2,Z,11,70,77,82,125,127,2,0.125,0.125,S
10,18,DT,14,NMOD,?,?,R1-2,?,?,2,Z,19,53,64,73,123,125,2,0.162,0.162,U
11,18,NNS,11,OBJ,?,?,R1-2,?,?,2,Z,31,49,69,79,93,130,37,0.223,0.447,H*
12,18,IN,14,NMOD,?,?,R1-2,?,?,2,Z,4,68,71,73,82,93,11,0.09,0.09,U
13,18,DT,17,NMOD,?,?,R1-2,?,?,2,Z,30,44,61,73,86,90,4,0.215,0.215,U
14,18,NN,15,PMOD,?,?,R1-2,?,?,2,Z,37,35,53,72,49,89,39,0.716,0.716,LL-
15,18,VBG,11,ADV,?,?,R1-2,?,?,2,Z,23,54,71,77,99,120,21,0.167,0.334,S
16,18,PRP,19,OBJ,?,?,R1-2,?,?,2,Z,10,65,69,75,90,94,4,0.113,0.113,U
