@relation spk1f

@attribute IdW numeric
@attribute TotLines numeric
@attribute PoS {NNP,VBZ,NNS,VBD,PRP,PRP$,TO,VB,JJ,IN,RB,CD,DT,NN,MD,VBN,CC,RBR,VBG,VBP,PDT,WP,JJR,RP,WRB,WDT,RBS,EX,JJS,NNPS,$}
@attribute DepId numeric
@attribute DepRel {TITLE,SBJ,ROOT,OBJ,NAME,POSTHON,NMOD,OPRD,IM,PRD,TMP,DEP,PMOD,LOC,DIR,ADV,VC,APPO,COORD,CONJ,AMOD,EXT,MNR,PRP,PRT,LGS,SUB,LOCbPRD}
@attribute Prop {P2,Foc,P3,P4,BACK,A1,A2}
@attribute Emb {yes,no}
@attribute Them {T1,R1,SP1,SP2,R1-1,R1-2}
@attribute TH2 {T1,R1,SP1}
@attribute TH3 {T1,R1}
@attribute TotSpans numeric
@attribute LocSpan {A,Z,B,C,U,D,E,F,G,H}
@attribute IntRange numeric
@attribute 'min [dB]' numeric
@attribute 'RMS [dB]' numeric
@attribute 'max [dB]' numeric
@attribute 'MinPitch (Hz)' numeric
@attribute 'MaxPitch (Hz)' numeric
@attribute PitchRange numeric
@attribute 'Speech ratio' numeric
@attribute Duration[ms] numeric
@attribute ToBI {S,L*+H,LL-,LH-,U,H*,L*,HL-,HH-}

@data
19,24,PRP$,24,NMOD,?,?,R1,?,?,2,Z,10,62,66,72,206,208,2,0.148,0.148,U
20,24,NN,24,NMOD,?,?,R1,?,?,2,Z,19,59,71,78,188,224,36,0.122,0.486,L*
21,24,NN,21,PMOD,?,?,R1,?,?,2,Z,22,47,60,70,94,193,99,0.338,0.338,LL-
22,24,DT,28,NMOD,?,?,R1,?,?,2,Z,5,68,71,73,199,205,6,0.091,0.091,U
23,24,JJ,28,NMOD,?,?,R1,?,?,2,Z,20,55,71,74,194,205,11,0.148,0.148,L*
24,24,NN,24,APPO,?,?,R1,?,?,2,Z,32,43,63,76,182,241,58,0.208,0.625,LL-
1,12,DT,2,NMOD,?,?,T1,?,?,2,A,14,60,69,73,124,226,102,0.148,0.148,U
2,12,NN,5,SBJ,?,?,T1,?,?,2,A,19,63,75,82,123,295,172,0.159,0.478,L*+H
3,12,NNP,4,NAME,?,?,T1,?,?,2,A,17,62,73,79,223,247,24,0.356,0.356,S
4,12,NNP,2,APPO,?,?,T1,?,?,2,A,11,62,69,73,192,230,39,0.165,0.494,LH-
5,12,VBZ,44,DEP,?,?,R1,?,?,2,Z,6,66,69,72,198,221,22,0.183,0.183,U
6,12,VBN,5,VC,?,?,R1,?,?,2,Z,12,64,71,76,222,234,12,0.098,0.196,S
7,12,DT,9,NMOD,?,?,R1,?,?,2,Z,3,73,74,75,214,222,8,0.064,0.064,U
8,12,JJ,9,NMOD,?,?,R1,?,?,2,Z,17,63,73,80,203,215,13,0.244,0.244,H*
9,12,NN,6,OBJ,?,?,R1,?,?,2,Z,3,73,75,76,197,208,12,0.183,0.183,S
10,12,IN,9,NMOD,?,?,R1,?,?,2,Z,26,52,70,77,181,200,19,0.104,0.209,S
11,12,DT,12,NMOD,?,?,R1,?,?,2,Z,26,46,62,72,182,188,5,0.202,0.202,U
12,12,NN,10,PMOD,?,?,R1,?,?,2,Z,33,45,66,78,180,245,66,0.241,0.481,LL-
1,9,NNP,2,NAME,?,?,T1,?,?,2,A,17,60,69,77,227,282,55,0.131,0.261,L*+H
2,9,NNP,3,SBJ,?,?,T1,?,?,2,A,21,59,71,80,193,220,27,0.256,0.512,S
3,9,VBZ,12,NMOD,?,?,R1,?,?,2,Z,13,60,69,73,206,226,20,0.196,0.196,U
4,9,VBN,3,VC,?,?,R1,?,?,2,Z,16,59,70,75,201,233,33,0.115,0.23,S
5,9,DT,6,NMOD,?,?,R1,?,?,2,Z,8,68,74,76,190,201,11,0.076,0.076,U
6,9,NN,4,OBJ,?,?,R1,?,?,2,Z,37,41,59,78,90,226,136,0.404,0.807,LL-
7,9,RBR,11,AMOD,?,?,R1,?,?,2,Z,17,62,75,79,194,217,23,0.22,0.22,S
8,9,JJ,12,NMOD,?,?,R1,?,?,2,Z,21,58,71,79,176,217,41,0.15,0.601,H*
9,9,NN,0,ROOT,?,?,R1,?,?,2,Z,33,44,63,77,171,176,5,0.298,0.596,LL-
1,15,CC,3,DEP,?,?,SP1,?,?,3,A,16,63,72,79,204,220,16,0.127,0.127,U
2,15,PRP,3,SBJ,?,?,R1-1,?,?,3,B,16,59,68,75,220,230,10,0.123,0.123,U
3,15,MD,0,ROOT,?,?,R1-1,?,?,3,B,16,60,70,77,231,282,51,0.238,0.238,L*+H
4,15,VB,3,VC,?,?,R1-1,?,?,3,B,16,59,70,75,209,282,73,0.165,0.329,S
5,15,NNP,7,TITLE,?,?,T1,?,?,3,C,13,60,67,73,197,232,36,0.262,0.262,S
6,15,NNP,9,NMOD,?,?,T1,?,?,3,C,16,60,69,76,202,216,14,0.194,0.389,S
7,15,NN,5,OBJ,?,?,T1,?,?,3,C,25,52,68,77,96,203,107,0.208,0.416,L*
8,15,CC,9,COORD,?,?,T1,?,?,3,C,21,58,72,78,194,204,10,0.155,0.155,U
9,15,PRP$,12,NMOD,?,?,T1,?,?,3,C,7,67,71,74,193,208,14,0.123,0.123,U
10,15,NNS,10,CONJ,?,?,T1,?,?,3,C,16,63,73,79,179,219,40,0.196,0.393,HL-
11,15,IN,5,ADV,?,?,R1-2,?,?,3,Z,3,67,69,70,180,207,27,0.123,0.123,U
12,15,RB,15,AMOD,?,?,R1-2,?,?,3,Z,13,63,73,76,195,207,11,0.121,0.242,S
13,15,JJ,13,PMOD,?,?,R1-2,?,?,3,Z,12,64,71,76,196,244,49,0.138,0.413,L*+H
14,15,CC,15,COORD,?,?,R1-2,?,?,3,Z,6,70,73,77,184,208,24,0.091,0.091,U
15,15,JJ,16,CONJ,?,?,R1-2,?,?,3,Z,31,42,63,73,170,184,14,0.31,0.62,LL-
1,10,PRP,2,SBJ,P2,no,T1,?,?,7,A,23,50,64,74,192,226,34,0.158,0.158,U
2,10,VBZ,0,ROOT,P2,no,R1,?,?,7,B,12,65,73,77,199,281,83,0.137,0.275,L*+H
3,10,IN,2,ADV,P2,no,R1,?,?,7,B,3,74,75,77,260,288,29,0.077,0.077,U
4,10,WP,6,OBJ,P3,yes,T1,?,?,7,C,6,73,77,79,229,260,31,0.156,0.156,U
5,10,PRP,6,SBJ,P3,yes,R1,?,?,7,D,23,53,67,76,220,229,9,0.171,0.171,U
6,10,VBZ,3,PMOD,P3,yes,R1,?,?,7,D,20,57,69,77,78,210,132,0.495,0.495,LH-
7,10,CC,2,COORD,P4,no,SP1,?,?,7,E,10,65,72,75,196,213,17,0.104,0.104,U
8,10,PRP,10,SBJ,P4,no,T1,?,?,7,F,23,51,64,74,200,208,8,0.114,0.114,U
9,10,VBZ,8,CONJ,P4,no,R1,?,?,7,Z,20,56,70,76,195,208,12,0.312,0.312,H*
10,10,RB,10,MNR,P4,no,R1,?,?,7,Z,32,44,63,76,92,257,165,0.221,0.663,LL-
1,16,PRP$,3,NMOD,?,?,T1,?,?,2,A,31,43,65,74,210,217,7,0.18,0.18,U
2,16,JJ,3,NMOD,?,?,T1,?,?,2,A,8,69,73,77,215,291,77,0.141,0.282,L*+H
3,16,NN,9,SBJ,?,?,T1,?,?,2,A,20,59,73,79,201,283,82,0.146,0.439,S
4,16,IN,3,LOC,?,?,T1,?,?,2,A,19,56,68,76,201,213,12,0.116,0.116,S
5,16,DT,7,NMOD,?,?,T1,?,?,2,A,1,74,74,75,193,200,7,0.074,0.074,U
6,16,NNP,7,NAME,?,?,T1,?,?,2,A,23,56,71,78,191,234,43,0.115,0.574,L*+H
7,16,NNP,4,PMOD,?,?,T1,?,?,2,A,15,63,72,78,178,227,49,0.151,0.453,S
8,16,VBD,16,OBJ,?,?,T1,?,?,2,A,38,40,58,78,179,194,15,0.629,0.629,LL-
9,16,DT,13,NMOD,?,?,T1,?,?,2,A,28,48,66,76,190,211,20,0.12,0.12,U
10,16,JJ,13,NMOD,?,?,T1,?,?,2,A,13,64,73,77,202,240,38,0.113,0.338,L*+H
11,16,NNP,9,OBJ,?,?,T1,?,?,2,A,28,53,69,81,184,235,51,0.185,0.555,LH-
12,16,VBD,0,ROOT,?,?,R1,?,?,2,Z,10,65,71,76,196,213,17,0.116,0.116,U
13,16,DT,18,NMOD,?,?,R1,?,?,2,Z,9,61,67,70,195,196,1,0.069,0.069,U
14,16,NN,16,SBJ,?,?,R1,?,?,2,Z,14,61,69,75,204,228,24,0.25,0.25,H*
15,16,IN,18,NMOD,?,?,R1,?,?,2,Z,14,59,70,73,191,219,28,0.143,0.143,U
16,16,NN,19,PMOD,?,?,R1,?,?,2,Z,29,45,60,74,0,0,0,0.434,0.434,LL-
1,20,PRP,2,SBJ,?,?,T1,?,?,2,A,19,56,69,75,221,223,2,0.095,0.095,U
2,20,VBD,0,ROOT,?,?,R1,?,?,2,Z,16,61,71,78,239,276,38,0.228,0.228,H*
3,20,RBR,4,PMOD,?,?,R1,?,?,2,Z,5,76,79,81,220,248,29,0.161,0.161,S
4,20,IN,2,ADV,?,?,R1,?,?,2,Z,16,64,74,80,205,220,15,0.142,0.142,S
5,20,DT,6,NMOD,?,?,R1,?,?,2,Z,24,53,67,77,200,205,5,0.085,0.085,U
6,20,NN,4,PMOD,?,?,R1,?,?,2,Z,38,43,63,80,183,230,48,0.242,0.484,LL-
7,20,CC,4,COORD,?,?,R1,?,?,2,Z,13,66,75,79,204,207,3,0.119,0.119,U
8,20,DT,13,NMOD,?,?,R1,?,?,2,Z,5,69,71,74,197,204,7,0.048,0.048,U
9,20,RB,11,AMOD,?,?,R1,?,?,2,Z,23,55,70,78,99,233,135,0.161,0.323,L*+H
10,20,VBN,13,NMOD,?,?,R1,?,?,2,Z,25,54,72,79,201,211,10,0.199,0.399,S
11,20,NN,13,NMOD,?,?,R1,?,?,2,Z,20,56,71,77,196,204,8,0.261,0.261,S
12,20,NN,8,CONJ,?,?,R1,?,?,2,Z,12,63,68,76,49,202,153,0.185,0.37,S
13,20,IN,13,NMOD,?,?,R1,?,?,2,Z,10,63,67,73,47,203,156,0.18,0.18,U
14,20,DT,17,NMOD,?,?,R1,?,?,2,Z,14,60,69,74,201,208,7,0.09,0.09,U
15,20,DT,17,NMOD,?,?,R1,?,?,2,Z,16,58,68,74,198,220,22,0.185,0.185,H*
16,20,NNS,14,PMOD,?,?,R1,?,?,2,Z,31,45,63,76,198,257,59,0.551,0.551,LL-
17,20,IN,4,PMOD,?,?,R1,?,?,2,Z,27,50,68,77,193,207,14,0.142,0.142,U
18,20,DT,22,NMOD,?,?,R1,?,?,2,Z,15,55,65,70,188,194,6,0.085,0.085,U
19,20,JJ,22,NMOD,?,?,R1,?,?,2,Z,22,56,67,78,184,199,15,0.131,0.394,H*
20,20,NN,19,PMOD,?,?,R1,?,?,2,Z,37,39,65,76,186,263,77,0.268,0.537,LL-
1,24,PRP,2,SBJ,?,?,T1,?,?,2,A,30,47,67,76,214,222,8,0.133,0.133,U
2,24,VBD,35,DEP,?,?,R1,?,?,2,Z,19,64,76,83,218,256,38,0.273,0.273,L*+H
3,24,IN,2,DIR,?,?,R1,?,?,2,Z,9,71,77,80,131,316,185,0.085,0.17,S
4,24,NNP,10,NAME,?,?,R1,?,?,2,Z,19,60,74,80,198,253,54,0.384,0.768,H*
5,24,DT,10,NMOD,?,?,R1,?,?,2,Z,3,73,75,76,200,205,4,0.067,0.067,U
6,24,NN,3,PMOD,?,?,R1,?,?,2,Z,31,50,70,80,90,224,134,0.539,0.539,LH-
7,24,IN,10,NMOD,?,?,R1,?,?,2,Z,31,47,66,79,201,221,20,0.288,0.288,U
8,24,NNP,35,DEP,?,?,R1,?,?,2,Z,14,65,75,79,210,224,14,0.135,0.406,H*
9,24,IN,14,NMOD,?,?,R1,?,?,2,Z,8,64,67,72,182,210,28,0.081,0.081,U
10,24,DT,17,NMOD,?,?,R1,?,?,2,Z,8,71,77,80,189,201,11,0.111,0.111,U
11,24,NNS,15,PMOD,?,?,R1,?,?,2,Z,41,37,55,78,86,192,106,0.332,0.997,HL-
12,24,DT,23,NMOD,?,?,R1,?,?,2,Z,15,58,68,73,201,205,4,0.111,0.111,U
13,24,JJ,23,NMOD,?,?,R1,?,?,2,Z,24,57,74,81,201,250,50,0.148,0.295,L*+H
14,24,NN,23,NMOD,?,?,R1,?,?,2,Z,18,61,72,78,196,211,16,0.166,0.332,S
15,24,NN,35,DEP,?,?,R1,?,?,2,Z,22,54,69,76,197,220,23,0.192,0.192,S
16,24,IN,23,NMOD,?,?,R1,?,?,2,Z,19,54,64,73,195,203,8,0.148,0.148,U
17,24,NNS,24,PMOD,?,?,R1,?,?,2,Z,39,39,59,78,101,186,85,0.428,0.857,HL-
18,24,IN,23,NMOD,?,?,R1,?,?,2,Z,21,52,65,73,194,198,4,0.111,0.111,U
19,24,JJ,31,NMOD,?,?,R1,?,?,2,Z,27,55,73,82,204,236,32,0.24,0.48,L*+H
20,24,JJ,31,NMOD,?,?,R1,?,?,2,Z,22,56,69,78,201,212,12,0.185,0.369,H*
21,24,NN,27,PMOD,?,?,R1,?,?,2,Z,18,60,72,77,196,207,12,0.229,0.229,S
22,24,CC,31,COORD,?,?,R1,?,?,2,Z,2,72,73,74,201,209,9,0.106,0.106,U
23,24,DT,34,NMOD,?,?,R1,?,?,2,Z,16,62,74,79,181,202,21,0.227,0.227,L*
24,24,NN,32,CONJ,?,?,R1,?,?,2,Z,32,43,61,75,174,182,8,0.403,0.403,LL-
1,21,NNP,2,TITLE,?,?,T1,?,?,2,A,14,64,72,78,218,262,44,0.143,0.286,L*+H
2,21,NNP,3,SBJ,?,?,T1,?,?,2,A,22,58,72,80,222,254,33,0.216,0.433,S
3,21,VBD,0,ROOT,?,?,R1,?,?,2,Z,16,61,71,78,196,222,26,0.141,0.424,S
4,21,PRP$,5,NMOD,?,?,R1,?,?,2,Z,13,62,69,75,198,219,20,0.163,0.163,U
5,21,NNS,3,OBJ,?,?,R1,?,?,2,Z,45,40,60,85,176,200,24,0.473,0.947,HL-
6,21,NNP,8,NAME,?,?,R1,?,?,2,Z,33,48,75,81,216,235,19,0.196,0.196,H*
7,21,NNP,5,APPO,?,?,R1,?,?,2,Z,41,42,68,83,200,240,40,0.305,0.609,LH-
8,21,NN,8,APPO,?,?,R1,?,?,2,Z,26,52,68,78,194,230,36,0.255,0.509,L*+H
9,21,NN,11,CONJ,?,?,R1,?,?,2,Z,26,47,67,73,192,212,20,0.234,0.702,S
10,21,NN,13,CONJ,?,?,R1,?,?,2,Z,20,55,69,76,183,211,28,0.139,0.416,L*+H
11,21,CC,8,COORD,?,?,R1,?,?,2,Z,22,53,69,75,200,204,3,0.122,0.122,U
12,21,DT,18,NMOD,?,?,R1,?,?,2,Z,3,73,75,76,200,204,4,0.106,0.106,U
13,21,JJ,18,NMOD,?,?,R1,?,?,2,Z,19,60,73,79,203,215,13,0.171,0.171,L*
14,21,NN,15,CONJ,?,?,R1,?,?,2,Z,20,57,72,77,193,208,15,0.12,0.24,S
15,21,IN,3,ADV,?,?,R1,?,?,2,Z,13,61,72,75,193,209,16,0.152,0.152,U
16,21,NNP,19,PMOD,?,?,R1,?,?,2,Z,41,34,50,75,32,193,161,1.118,1.118,HL-
17,21,CC,3,COORD,?,?,R1,?,?,2,Z,38,37,67,75,181,198,17,0.326,0.326,U
18,21,NN,24,NMOD,?,?,R1,?,?,2,Z,28,50,69,77,181,197,16,0.351,0.351,H*
19,21,NN,26,TITLE,?,?,R1,?,?,2,Z,19,54,67,73,188,193,5,0.192,0.384,S
20,21,NNP,26,NAME,?,?,R1,?,?,2,Z,15,62,71,77,187,198,11,0.102,0.204,L*
21,21,NNP,22,CONJ,?,?,R1,?,?,2,Z,40,39,66,80,48,194,146,0.309,0.619,LL-
1,7,NNP,4,NMOD,?,?,T1,?,?,2,A,24,58,70,82,203,211,8,0.348,0.348,S
2,7,NN,6,SBJ,?,?,T1,?,?,2,A,37,40,65,77,188,229,41,0.41,0.41,HL-
3,7,VBD,0,ROOT,?,?,R1,?,?,2,Z,35,44,63,79,185,281,96,0.304,0.608,HL-
4,21,JJ,3,NMOD,?,?,T1,?,?,2,A,29,45,63,75,123,223,100,0.262,0.262,L*+H
5,21,NN,6,SBJ,?,?,T1,?,?,2,A,25,51,69,77,217,236,19,0.36,0.36,LH-
6,21,RB,6,ADV,?,?,R1,?,?,2,Z,13,62,69,75,101,235,133,0.147,0.295,L*+H
7,21,VBD,0,ROOT,?,?,R1,?,?,2,Z,20,57,67,77,207,232,26,0.142,0.284,S
8,21,DT,9,NMOD,?,?,R1,?,?,2,Z,4,68,70,72,207,218,11,0.076,0.076,U
9,21,NN,9,NMOD,?,?,R1,?,?,2,Z,11,65,72,77,193,199,6,0.3,0.3,S
10,21,NN,6,OBJ,?,?,R1,?,?,2,Z,13,63,70,75,183,197,13,0.235,0.235,S
11,21,IN,9,NMOD,?,?,R1,?,?,2,Z,15,60,67,75,178,183,6,0.12,0.12,U
12,21,JJ,14,NMOD,?,?,R1,?,?,2,Z,14,65,72,79,183,214,31,0.164,0.328,H*
13,21,CC,11,COORD,?,?,R1,?,?,2,Z,22,53,66,75,185,215,31,0.18,0.18,U
14,21,JJ,12,CONJ,?,?,R1,?,?,2,Z,21,52,67,73,202,223,21,0.087,0.349,S
15,21,NNS,10,PMOD,?,?,R1,?,?,2,Z,10,64,70,73,181,199,18,0.102,0.306,S
16,21,IN,14,NMOD,?,?,R1,?,?,2,Z,21,47,56,68,182,183,2,0.109,0.109,U
17,21,NNS,15,PMOD,?,?,R1,?,?,2,Z,33,42,64,75,193,240,46,0.502,0.502,LH-
18,21,NNS,16,COORD,?,?,R1,?,?,2,Z,17,55,66,72,184,232,49,0.232,0.464,L*+H
19,21,NNS,18,COORD,?,?,R1,?,?,2,Z,24,51,67,76,92,209,118,0.202,0.404,L*
20,21,NNS,20,COORD,?,?,R1,?,?,2,Z,19,54,66,73,183,200,17,0.24,0.48,L*
21,21,CC,22,COORD,?,?,R1,?,?,2,Z,27,47,64,73,88,184,96,0.145,0.582,LL-
1,11,DT,2,SBJ,?,?,T1,?,?,2,A,15,67,78,82,221,227,6,0.099,0.099,H*
2,11,VBD,0,ROOT,?,?,R1,?,?,2,Z,12,66,74,78,224,239,15,0.17,0.17,S
3,11,IN,2,ADV,?,?,R1,?,?,2,Z,12,65,72,77,199,224,26,0.104,0.208,S
4,11,DT,6,NMOD,?,?,R1,?,?,2,Z,16,54,63,70,0,0,0,0.093,0.093,U
5,11,JJ,6,NMOD,?,?,R1,?,?,2,Z,18,58,71,76,194,217,23,0.118,0.474,S
6,11,NN,3,PMOD,?,?,R1,?,?,2,Z,10,68,73,77,177,194,16,0.232,0.232,LL-
7,11,IN,6,NMOD,?,?,R1,?,?,2,Z,20,54,66,74,178,199,21,0.181,0.181,U
8,11,JJ,11,NMOD,?,?,R1,?,?,2,Z,6,71,74,77,187,193,6,0.197,0.197,L*
9,11,CC,8,COORD,?,?,R1,?,?,2,Z,3,69,71,72,189,195,5,0.091,0.091,U
10,11,JJ,9,CONJ,?,?,R1,?,?,2,Z,18,57,68,75,181,209,28,0.14,0.28,S
11,11,NNS,7,PMOD,?,?,R1,?,?,2,Z,26,47,63,73,51,264,213,0.318,0.636,LL-
1,14,VBD,15,DEP,?,?,T1,?,?,4,A,19,57,69,76,220,234,15,0.16,0.16,U
2,14,DT,15,DEP,?,?,T1,?,?,4,A,21,58,71,79,222,265,43,0.21,0.21,L*
3,14,WRB,8,PRP,P2,yes,R1,?,?,4,B,7,71,77,79,253,262,9,0.114,0.114,H*
4,14,DT,8,SBJ,P2,yes,R1,T1,?,4,C,11,67,72,78,224,230,6,0.15,0.15,U
5,14,IN,4,NMOD,P2,yes,R1,T1,?,4,C,9,69,75,78,190,224,34,0.112,0.112,U
6,14,DT,7,NMOD,P2,yes,R1,T1,?,4,C,12,68,76,80,193,210,16,0.077,0.077,U
7,14,NN,5,PMOD,P2,yes,R1,T1,?,4,C,20,60,72,80,190,221,31,0.202,0.403,LH-
8,14,VBD,15,DEP,P2,yes,R1,R1,?,4,Z,25,54,71,79,187,247,60,0.13,0.39,L*+H
9,14,IN,8,TMP,P2,yes,R1,R1,?,4,Z,19,59,72,78,187,287,99,0.264,0.528,LH-
10,14,CC,9,COORD,P2,yes,R1,R1,?,4,Z,18,60,72,78,175,196,21,0.156,0.156,U
11,14,IN,10,CONJ,P2,yes,R1,R1,?,4,Z,15,64,74,78,186,204,18,0.121,0.241,L*+H
12,14,DT,14,NMOD,P2,yes,R1,R1,?,4,Z,5,67,69,72,202,203,2,0.045,0.045,U
13,14,JJ,14,NMOD,P2,yes,R1,R1,?,4,Z,15,58,67,73,176,202,26,0.146,0.291,S
14,14,NN,11,PMOD,P2,yes,R1,R1,?,4,Z,18,56,67,74,177,186,9,0.368,0.368,HH-
1,8,CC,2,DEP,?,?,SP1,?,?,5,A,8,69,73,77,206,216,11,0.108,0.108,U
2,8,VBD,0,ROOT,?,?,T1,?,?,5,B,10,69,74,78,216,251,35,0.161,0.161,L*+H
3,8,PRP,2,SBJ,?,?,T1,?,?,5,B,9,65,70,74,230,249,19,0.083,0.083,U
4,8,IN,2,PRP,P2,yes,R1,?,?,5,C,15,61,70,76,207,236,30,0.119,0.238,S
5,8,NNP,6,TITLE,P2,yes,R1,T1,?,5,D,14,60,70,74,200,217,17,0.193,0.193,S
6,8,NNP,7,SBJ,P2,yes,R1,T1,?,5,D,17,62,71,79,198,217,18,0.162,0.324,H*
7,8,VBD,4,SUB,P2,yes,R1,R1,?,5,Z,17,56,64,73,185,194,10,0.136,0.136,S
8,8,VBN,7,VC,P2,yes,R1,R1,?,5,Z,35,43,66,78,191,245,54,0.437,0.437,HL-
1,12,NNP,3,TITLE,BACK,?,T1,?,?,2,A,14,65,74,79,227,267,40,0.172,0.344,L*+H
2,12,NNP,8,NMOD,BACK,?,T1,?,?,2,A,23,56,69,79,190,227,37,0.343,0.343,S
3,12,JJ,8,NMOD,BACK,?,T1,?,?,2,A,26,46,61,72,190,220,30,0.414,0.414,LH-
4,12,JJ,8,NMOD,BACK,?,T1,?,?,2,A,17,60,70,77,214,239,26,0.109,0.326,S
5,12,NNS,13,SBJ,BACK,?,T1,?,?,2,A,16,61,70,77,185,227,42,0.422,0.422,H*
6,12,IN,8,NMOD,BACK,?,T1,?,?,2,A,16,57,68,73,201,205,3,0.092,0.092,U
7,12,NN,12,NMOD,BACK,?,T1,?,?,2,A,15,58,68,73,198,207,9,0.266,0.266,L*
8,12,NN,10,PMOD,BACK,?,T1,?,?,2,A,31,44,67,75,174,214,39,0.216,0.431,LH-
9,12,VBZ,0,ROOT,BACK,?,R1,?,?,2,Z,22,52,65,73,194,248,54,0.195,0.39,L*+H
10,12,DT,15,NMOD,BACK,?,R1,?,?,2,Z,19,54,66,73,189,205,17,0.165,0.165,U
11,12,NN,13,OBJ,BACK,?,R1,?,?,2,Z,30,43,59,73,174,239,65,0.333,0.665,S
12,12,RB,13,ADV,BACK,?,R1,?,?,2,Z,22,51,67,73,87,232,144,0.169,0.844,HL-
1,28,NNP,2,TITLE,?,?,T1,?,?,8,A,13,65,72,78,225,265,40,0.113,0.226,L*+H
2,28,NNP,3,SBJ,?,?,T1,?,?,8,A,26,54,71,80,212,260,48,0.241,0.481,S
3,28,MD,0,ROOT,?,?,R1,?,?,8,B,17,62,71,79,209,227,18,0.263,0.263,U
4,28,VB,3,VC,?,?,R1,?,?,8,B,14,62,71,76,219,242,24,0.12,0.12,U
5,28,VBN,4,VC,?,?,R1,?,?,8,B,15,63,73,77,192,222,29,0.173,0.346,LH-
6,28,IN,5,OBJ,?,?,R1,?,?,8,B,11,63,70,74,207,219,12,0.158,0.158,U
7,28,PRP$,8,NMOD,P2,yes,R1,T1,?,8,C,6,66,70,72,194,210,16,0.158,0.158,U
8,28,NN,9,SBJ,P2,yes,R1,T1,?,8,C,16,63,72,78,183,231,48,0.184,0.368,L*+H
9,28,MD,6,SUB,P2,yes,R1,R1,?,8,D,4,68,71,72,198,232,34,0.135,0.135,S
10,28,RB,9,ADV,P2,yes,R1,R1,?,8,D,21,55,70,76,197,199,1,0.128,0.128,S
11,28,VB,9,VC,P2,yes,R1,R1,?,8,D,16,59,70,75,192,200,8,0.113,0.113,S
12,28,JJ,11,PRD,P2,yes,R1,R1,?,8,D,15,61,71,76,185,211,26,0.226,0.226,S
13,28,TO,12,AMOD,P2,yes,R1,R1,?,8,D,11,59,64,70,197,216,19,0.113,0.113,U
14,28,VB,13,IM,P2,yes,R1,R1,?,8,D,22,50,65,73,183,208,25,0.248,0.248,S
15,28,PRP,14,OBJ,P2,yes,R1,R1,?,8,D,33,39,48,72,281,287,6,0.88,0.88,LL-
17,28,PRP,18,SBJ,?,?,T1,?,?,8,E,34,41,62,75,209,219,10,0.188,0.188,U
18,28,VBD,3,COORD,?,?,R1,?,?,8,F,5,73,77,79,209,234,25,0.165,0.165,L*+H
19,28,PRP,18,OBJ,?,?,R1,?,?,8,F,9,69,73,78,234,265,31,0.15,0.15,U
20,28,IN,18,LOC,?,?,R1,?,?,8,F,4,74,76,78,253,264,12,0.075,0.075,U
21,28,NN,20,PMOD,?,?,R1,?,?,8,F,14,65,72,79,186,253,67,0.241,0.481,L*
22,28,IN,18,OBJ,?,?,R1,?,?,8,F,13,64,70,77,199,211,13,0.165,0.165,U
23,28,NNP,25,NAME,P2,yes,T1,?,?,8,G,5,73,75,78,211,226,15,0.165,0.165,L*+H
24,28,NNP,26,NMOD,P2,yes,T1,?,?,8,G,19,55,65,74,215,231,16,0.158,0.158,S
25,28,NN,28,SBJ,P2,yes,T1,?,?,8,G,26,48,65,73,175,235,60,0.233,0.699,LH-
26,28,VBZ,22,SUB,P2,yes,R1,?,?,8,Z,27,48,67,75,182,192,10,0.331,0.331,S
27,28,CD,31,NMOD,P2,yes,R1,?,?,8,Z,22,53,67,75,88,213,125,0.12,0.722,L*+H
28,28,NNS,28,OBJ,P2,yes,R1,?,?,8,Z,25,46,62,71,97,97,1,0.262,0.523,LL-
1,7,VBZ,0,ROOT,?,?,T1,?,?,2,A,6,67,69,72,209,226,17,0.127,0.127,U
2,7,DT,1,SBJ,?,?,T1,?,?,2,A,13,65,73,78,226,229,2,0.154,0.154,L*+H
3,7,DT,4,NMOD,?,?,R1,?,?,2,Z,13,61,69,74,255,281,26,0.088,0.088,U
4,7,NN,1,PRD,?,?,R1,?,?,2,Z,14,60,68,74,197,256,60,0.145,0.29,S
5,7,IN,4,NMOD,?,?,R1,?,?,2,Z,17,54,62,71,193,197,4,0.083,0.083,U
6,7,NN,7,NMOD,?,?,R1,?,?,2,Z,13,62,71,76,184,225,41,0.157,0.315,L*
7,7,NN,5,PMOD,?,?,R1,?,?,2,Z,33,46,65,78,162,278,116,0.263,0.525,HH-
1,2,WP,2,SBJ,?,?,R1,?,?,2,A,20,58,68,78,197,236,39,0.283,0.283,L*
2,2,JJ,2,PRD,?,?,T1,?,?,2,Z,29,47,63,76,206,237,30,0.488,0.488,HL-
1,5,NNS,0,ROOT,?,?,R1,?,?,1,U,34,46,70,79,198,221,23,0.412,0.412,H*
2,5,TO,1,NMOD,?,?,R1,?,?,1,U,10,66,72,76,0,0,0,0.082,0.082,U
3,5,VB,2,IM,?,?,R1,?,?,1,U,19,60,72,79,194,241,46,0.137,0.41,S
4,5,NNP,5,NMOD,?,?,R1,?,?,1,U,29,48,67,77,176,231,56,0.196,0.783,H*
5,5,NNS,3,OBJ,?,?,R1,?,?,1,U,28,46,63,74,130,277,147,0.342,0.684,LH-
1,18,CC,3,DEP,?,?,SP1,?,?,6,A,13,64,73,77,223,235,12,0.093,0.093,U
