@relation spk4m

@attribute IdW numeric
@attribute TotLines numeric
@attribute PoS {NNP,VBZ,NNS,VBD,PRP,PRP$,TO,VB,JJ,IN,RB,CD,DT,NN,MD,VBN,CC,RBR,VBG,VBP,PDT,WP,JJR,RP,WRB,WDT,RBS,EX,JJS,NNPS,$}
@attribute DepId numeric
@attribute DepRel {TITLE,SBJ,ROOT,OBJ,NAME,POSTHON,NMOD,OPRD,IM,PRD,TMP,DEP,PMOD,LOC,DIR,ADV,VC,APPO,COORD,CONJ,AMOD,EXT,MNR,PRP,PRT,LGS,SUB,LOCbPRD}
@attribute Prop {P2,Foc,P3,P4,BACK,A1,A2}
@attribute Emb {yes,no}
@attribute Them {T1,R1,SP1,SP2,R1-1,R1-2}
@attribute TH2 {T1,R1,SP1}
@attribute TH3 {T1,R1}
@attribute TotSpans numeric
@attribute LocSpan {A,Z,B,C,U,D,E,F,G,H}
@attribute IntRange numeric
@attribute 'min [dB]' numeric
@attribute 'RMS [dB]' numeric
@attribute 'max [dB]' numeric
@attribute 'MinPitch (Hz)' numeric
@attribute 'MaxPitch (Hz)' numeric
@attribute PitchRange numeric
@attribute 'Speech ratio' numeric
@attribute Duration[ms] numeric
@attribute ToBI {S,L*+H,LL-,HL-,U,H*,L*,LH-,HH-}

@data
12,24,DT,16,NMOD,?,?,T1,?,?,2,A,25,48,65,73,98,100,2,0.203,0.203,S
13,24,NN,16,NMOD,?,?,T1,?,?,2,A,29,47,67,76,93,115,23,0.214,0.429,H*
14,24,NN,13,PMOD,?,?,T1,?,?,2,A,27,46,61,73,85,101,17,0.378,0.756,LL-
15,24,VBD,0,ROOT,?,?,R1,?,?,2,Z,25,47,65,73,99,107,8,0.128,0.128,U
16,24,VBN,18,VC,?,?,R1,?,?,2,Z,29,49,68,78,99,128,29,0.165,0.495,L*+H
17,24,NN,19,OPRD,?,?,R1,?,?,2,Z,27,50,69,78,102,129,27,0.135,0.405,H*
18,24,IN,20,NMOD,?,?,R1,?,?,2,Z,6,66,70,73,82,97,16,0.128,0.128,U
19,24,PRP$,24,NMOD,?,?,R1,?,?,2,Z,12,58,64,69,91,96,5,0.161,0.161,U
20,24,NN,24,NMOD,?,?,R1,?,?,2,Z,19,59,69,78,86,107,21,0.16,0.639,H*
21,24,NN,21,PMOD,?,?,R1,?,?,2,Z,27,45,58,72,89,98,9,0.46,0.46,LL-
22,24,DT,28,NMOD,?,?,R1,?,?,2,Z,12,57,66,70,96,96,1,0.111,0.111,U
23,24,JJ,28,NMOD,?,?,R1,?,?,2,Z,20,52,67,72,91,98,8,0.177,0.177,L*
24,24,NN,24,APPO,?,?,R1,?,?,2,Z,17,52,62,70,83,96,14,0.163,0.489,LL-
1,12,DT,2,NMOD,?,?,T1,?,?,2,A,30,43,61,73,111,114,4,0.208,0.208,U
2,12,NN,5,SBJ,?,?,T1,?,?,2,A,31,52,75,83,110,161,52,0.218,0.653,H*
3,12,NNP,4,NAME,?,?,T1,?,?,2,A,22,57,70,79,112,141,30,0.556,0.556,L*+H
4,12,NNP,2,APPO,?,?,T1,?,?,2,A,12,67,74,80,95,128,33,0.199,0.597,HL-
5,12,VBZ,44,DEP,?,?,R1,?,?,2,Z,8,65,70,73,99,105,6,0.16,0.16,U
6,12,VBN,5,VC,?,?,R1,?,?,2,Z,16,62,71,77,102,120,18,0.152,0.304,S
7,12,DT,9,NMOD,?,?,R1,?,?,2,Z,12,61,68,73,100,102,2,0.063,0.063,U
8,12,JJ,9,NMOD,?,?,R1,?,?,2,Z,21,57,71,79,94,115,21,0.263,0.263,L*
9,12,NN,6,OBJ,?,?,R1,?,?,2,Z,6,68,71,74,88,101,13,0.185,0.185,S
10,12,IN,9,NMOD,?,?,R1,?,?,2,Z,22,52,67,73,78,88,10,0.113,0.226,S
11,12,DT,12,NMOD,?,?,R1,?,?,2,Z,5,57,59,62,0,0,0,0.063,0.063,U
12,12,NN,10,PMOD,?,?,R1,?,?,2,Z,22,50,60,71,31,105,75,0.269,0.537,LL-
1,9,NNP,2,NAME,?,?,T1,?,?,2,A,27,48,68,76,118,154,37,0.167,0.334,L*+H
2,9,NNP,3,SBJ,?,?,T1,?,?,2,A,23,57,71,80,108,137,28,0.271,0.542,S
3,9,VBZ,12,NMOD,?,?,R1,?,?,2,Z,5,69,71,74,104,113,9,0.179,0.179,U
4,9,VBN,3,VC,?,?,R1,?,?,2,Z,12,63,71,76,95,116,20,0.167,0.334,S
5,9,DT,6,NMOD,?,?,R1,?,?,2,Z,4,64,67,69,90,95,5,0.057,0.057,U
6,9,NN,4,OBJ,?,?,R1,?,?,2,Z,23,57,72,81,90,130,39,0.291,0.581,HL-
7,9,RBR,11,AMOD,?,?,R1,?,?,2,Z,23,54,69,77,88,122,34,0.291,0.291,S
8,9,JJ,12,NMOD,?,?,R1,?,?,2,Z,23,55,71,78,97,113,16,0.193,0.771,H*
9,9,NN,0,ROOT,?,?,R1,?,?,2,Z,26,47,61,72,68,245,176,0.295,0.591,LL-
1,15,CC,3,DEP,?,?,SP1,?,?,3,A,14,63,72,77,110,125,15,0.134,0.134,U
2,15,PRP,3,SBJ,?,?,R1-1,?,?,3,B,8,63,69,72,121,126,5,0.09,0.09,U
3,15,MD,0,ROOT,?,?,R1-1,?,?,3,B,23,54,68,77,121,150,29,0.278,0.278,H*
4,15,VB,3,VC,?,?,R1-1,?,?,3,B,21,55,69,76,117,142,25,0.231,0.462,S
5,15,NNP,7,TITLE,?,?,T1,?,?,3,C,22,51,69,73,117,120,3,0.305,0.305,S
6,15,NNP,9,NMOD,?,?,T1,?,?,3,C,19,56,68,76,94,115,21,0.282,0.565,H*
7,15,NN,5,OBJ,?,?,T1,?,?,3,C,21,54,68,75,96,122,26,0.226,0.453,LH-
8,15,CC,9,COORD,?,?,T1,?,?,3,C,12,62,70,74,110,113,4,0.129,0.129,H*
9,15,PRP$,12,NMOD,?,?,T1,?,?,3,C,12,62,69,74,99,113,14,0.19,0.19,U
10,15,NNS,10,CONJ,?,?,T1,?,?,3,C,11,65,71,76,94,107,13,0.195,0.39,L*
11,15,IN,5,ADV,?,?,R1-2,?,?,3,Z,6,64,67,70,89,94,5,0.157,0.157,U
12,15,RB,15,AMOD,?,?,R1-2,?,?,3,Z,16,59,71,74,94,112,18,0.161,0.323,S
13,15,JJ,13,PMOD,?,?,R1-2,?,?,3,Z,21,51,67,73,42,118,76,0.16,0.48,H*
14,15,CC,15,COORD,?,?,R1-2,?,?,3,Z,4,68,69,72,42,91,49,0.117,0.117,U
15,15,JJ,16,CONJ,?,?,R1-2,?,?,3,Z,20,51,64,71,82,291,209,0.266,0.532,LL-
1,10,PRP,2,SBJ,P2,no,T1,?,?,7,A,25,48,62,73,112,124,13,0.126,0.126,U
2,10,VBZ,0,ROOT,P2,no,R1,?,?,7,B,11,67,73,77,103,147,44,0.192,0.385,L*+H
3,10,IN,2,ADV,P2,no,R1,?,?,7,B,5,68,72,73,137,149,12,0.076,0.076,U
4,10,WP,6,OBJ,P3,yes,T1,?,?,7,C,5,71,73,76,124,137,13,0.136,0.136,U
5,10,PRP,6,SBJ,P3,yes,R1,?,?,7,D,12,58,68,71,109,128,19,0.12,0.12,U
6,10,VBZ,3,PMOD,P3,yes,R1,?,?,7,D,27,48,66,75,96,119,23,0.529,0.529,HL-
7,10,CC,2,COORD,P4,no,SP1,?,?,7,E,12,56,63,67,0,0,0,0.102,0.102,U
8,10,PRP,10,SBJ,P4,no,T1,?,?,7,F,15,55,62,70,96,109,13,0.165,0.165,U
9,10,VBZ,8,CONJ,P4,no,R1,?,?,7,Z,23,51,67,75,99,108,9,0.351,0.351,L*
10,10,RB,10,MNR,P4,no,R1,?,?,7,Z,21,51,63,72,31,128,97,0.23,0.69,LL-
1,16,PRP$,3,NMOD,?,?,T1,?,?,2,A,31,43,65,74,103,126,23,0.161,0.161,U
2,16,JJ,3,NMOD,?,?,T1,?,?,2,A,12,65,71,76,111,158,47,0.161,0.323,L*+H
3,16,NN,9,SBJ,?,?,T1,?,?,2,A,25,51,69,76,116,152,36,0.166,0.499,S
4,16,IN,3,LOC,?,?,T1,?,?,2,A,19,56,68,75,114,118,3,0.166,0.166,S
5,16,DT,7,NMOD,?,?,T1,?,?,2,A,11,59,67,70,107,109,2,0.091,0.091,U
6,16,NNP,7,NAME,?,?,T1,?,?,2,A,27,51,69,78,108,138,30,0.135,0.674,H*
7,16,NNP,4,PMOD,?,?,T1,?,?,2,A,34,39,66,74,94,115,20,0.229,0.688,S
8,16,VBD,16,OBJ,?,?,T1,?,?,2,A,38,38,65,75,89,230,141,0.444,0.444,LL-
9,16,DT,13,NMOD,?,?,T1,?,?,2,A,16,53,63,70,102,106,4,0.116,0.116,U
10,16,JJ,13,NMOD,?,?,T1,?,?,2,A,22,52,68,75,98,128,30,0.143,0.429,H*
11,16,NNP,9,OBJ,?,?,T1,?,?,2,A,22,53,66,75,85,178,93,0.249,0.746,HL-
12,16,VBD,0,ROOT,?,?,R1,?,?,2,Z,9,61,66,69,89,101,11,0.111,0.111,U
13,16,DT,18,NMOD,?,?,R1,?,?,2,Z,10,58,64,68,92,97,5,0.081,0.081,U
14,16,NN,16,SBJ,?,?,R1,?,?,2,Z,20,55,66,74,97,109,12,0.272,0.272,L*
15,16,IN,18,NMOD,?,?,R1,?,?,2,Z,8,58,65,67,87,93,6,0.107,0.107,U
16,16,NN,19,PMOD,?,?,R1,?,?,2,Z,16,51,60,66,0,0,0,0.313,0.313,LL-
1,20,PRP,2,SBJ,?,?,T1,?,?,2,A,18,56,67,75,111,116,5,0.131,0.131,U
2,20,VBD,0,ROOT,?,?,R1,?,?,2,Z,27,53,73,80,132,134,2,0.202,0.202,L*+H
3,20,RBR,4,PMOD,?,?,R1,?,?,2,Z,4,72,74,76,133,157,24,0.181,0.181,S
4,20,IN,2,ADV,?,?,R1,?,?,2,Z,16,60,71,76,149,157,8,0.157,0.157,S
5,20,DT,6,NMOD,?,?,R1,?,?,2,Z,16,57,66,74,0,0,0,0.067,0.067,U
6,20,NN,4,PMOD,?,?,R1,?,?,2,Z,29,50,68,79,86,202,115,0.221,0.443,HL-
7,20,CC,4,COORD,?,?,R1,?,?,2,Z,20,49,59,69,202,211,9,0.119,0.119,U
8,20,DT,13,NMOD,?,?,R1,?,?,2,Z,5,69,72,74,102,104,2,0.11,0.11,U
9,20,RB,11,AMOD,?,?,R1,?,?,2,Z,18,59,70,77,106,126,19,0.183,0.367,H*
10,20,VBN,13,NMOD,?,?,R1,?,?,2,Z,21,54,67,76,84,136,52,0.233,0.467,S
11,20,NN,13,NMOD,?,?,R1,?,?,2,Z,15,60,70,74,105,108,3,0.243,0.243,L*
12,20,NN,8,CONJ,?,?,R1,?,?,2,Z,11,62,67,73,88,107,19,0.174,0.348,S
13,20,IN,13,NMOD,?,?,R1,?,?,2,Z,17,50,61,67,89,91,3,0.095,0.095,U
14,20,DT,17,NMOD,?,?,R1,?,?,2,Z,13,55,62,68,95,98,3,0.114,0.114,U
15,20,DT,17,NMOD,?,?,R1,?,?,2,Z,17,55,64,72,93,301,207,0.2,0.2,H*
16,20,NNS,14,PMOD,?,?,R1,?,?,2,Z,23,53,66,76,76,106,30,0.495,0.495,LL-
17,20,IN,4,PMOD,?,?,R1,?,?,2,Z,15,52,61,68,88,89,0,0.129,0.129,U
18,20,DT,22,NMOD,?,?,R1,?,?,2,Z,6,62,65,68,89,89,0,0.057,0.057,U
19,20,JJ,22,NMOD,?,?,R1,?,?,2,Z,31,43,61,74,78,292,213,0.154,0.462,L*
20,20,NN,19,PMOD,?,?,R1,?,?,2,Z,24,41,57,64,31,37,6,0.25,0.5,LL-
1,24,PRP,2,SBJ,?,?,T1,?,?,2,A,22,52,65,73,118,132,13,0.133,0.133,U
2,24,VBD,35,DEP,?,?,R1,?,?,2,Z,9,68,74,77,123,165,42,0.303,0.303,L*+H
3,24,IN,2,DIR,?,?,R1,?,?,2,Z,11,61,68,72,129,154,25,0.092,0.185,S
4,24,NNP,10,NAME,?,?,R1,?,?,2,Z,27,55,71,81,92,135,43,0.432,0.864,H*
5,24,DT,10,NMOD,?,?,R1,?,?,2,Z,13,58,67,71,108,111,3,0.081,0.081,U
6,24,NN,3,PMOD,?,?,R1,?,?,2,Z,23,55,68,78,86,119,33,0.554,0.554,HL-
7,24,IN,10,NMOD,?,?,R1,?,?,2,Z,22,48,61,71,98,116,17,0.251,0.251,U
8,24,NNP,35,DEP,?,?,R1,?,?,2,Z,23,56,71,80,98,135,36,0.155,0.465,H*
9,24,IN,14,NMOD,?,?,R1,?,?,2,Z,14,64,72,78,106,117,11,0.155,0.155,U
10,24,DT,17,NMOD,?,?,R1,?,?,2,Z,5,69,71,74,106,285,179,0.133,0.133,U
11,24,NNS,15,PMOD,?,?,R1,?,?,2,Z,21,53,67,74,86,110,25,0.16,0.48,HL-
12,24,DT,23,NMOD,?,?,R1,?,?,2,Z,13,57,65,70,99,103,4,0.103,0.103,U
13,24,JJ,23,NMOD,?,?,R1,?,?,2,Z,22,54,69,77,99,154,55,0.166,0.332,L*+H
14,24,NN,23,NMOD,?,?,R1,?,?,2,Z,25,50,67,75,89,126,37,0.24,0.48,S
15,24,NN,35,DEP,?,?,R1,?,?,2,Z,19,52,64,72,93,110,17,0.276,0.276,S
16,24,IN,23,NMOD,?,?,R1,?,?,2,Z,11,58,65,69,91,95,3,0.115,0.115,U
17,24,NNS,24,PMOD,?,?,R1,?,?,2,Z,24,52,67,76,90,101,11,0.267,0.535,LL-
18,24,IN,23,NMOD,?,?,R1,?,?,2,Z,17,52,61,69,94,99,5,0.182,0.182,U
19,24,JJ,31,NMOD,?,?,R1,?,?,2,Z,27,51,69,78,105,141,35,0.284,0.569,L*+H
20,24,JJ,31,NMOD,?,?,R1,?,?,2,Z,27,50,67,77,102,122,20,0.199,0.399,L*
21,24,NN,27,PMOD,?,?,R1,?,?,2,Z,17,58,70,76,92,114,22,0.332,0.332,S
22,24,CC,31,COORD,?,?,R1,?,?,2,Z,6,63,66,69,46,95,50,0.142,0.142,U
23,24,DT,34,NMOD,?,?,R1,?,?,2,Z,14,56,67,71,87,96,9,0.325,0.325,L*
24,24,NN,32,CONJ,?,?,R1,?,?,2,Z,25,45,62,70,0,0,0,0.305,0.305,LL-
1,21,NNP,2,TITLE,?,?,T1,?,?,2,A,25,49,69,75,124,172,48,0.151,0.302,S
2,21,NNP,3,SBJ,?,?,T1,?,?,2,A,23,55,69,78,109,141,32,0.268,0.536,H*
3,21,VBD,0,ROOT,?,?,R1,?,?,2,Z,10,62,68,72,108,133,25,0.171,0.513,S
4,21,PRP$,5,NMOD,?,?,R1,?,?,2,Z,11,58,65,69,112,119,7,0.134,0.134,U
5,21,NNS,3,OBJ,?,?,R1,?,?,2,Z,31,49,64,80,93,132,40,0.376,0.751,HL-
6,21,NNP,8,NAME,?,?,R1,?,?,2,Z,23,55,72,79,122,141,20,0.247,0.247,H*
7,21,NNP,5,APPO,?,?,R1,?,?,2,Z,38,41,65,79,41,289,249,0.382,0.764,HL-
8,21,NN,8,APPO,?,?,R1,?,?,2,Z,31,44,66,75,111,128,18,0.323,0.646,H*
9,21,NN,11,CONJ,?,?,R1,?,?,2,Z,30,42,64,72,94,118,24,0.185,0.554,H*
10,21,NN,13,CONJ,?,?,R1,?,?,2,Z,25,49,61,73,83,112,29,0.325,0.974,L*
11,21,CC,8,COORD,?,?,R1,?,?,2,Z,15,58,69,73,102,105,2,0.134,0.134,U
12,21,DT,18,NMOD,?,?,R1,?,?,2,Z,4,69,71,73,99,104,5,0.076,0.076,U
13,21,JJ,18,NMOD,?,?,R1,?,?,2,Z,10,65,70,76,111,124,13,0.243,0.243,H*
14,21,NN,15,CONJ,?,?,R1,?,?,2,Z,17,61,71,78,108,120,12,0.118,0.235,S
15,21,IN,3,ADV,?,?,R1,?,?,2,Z,16,57,68,74,101,107,6,0.201,0.201,U
16,21,NNP,19,PMOD,?,?,R1,?,?,2,Z,31,43,65,74,67,101,34,0.378,0.378,HL-
17,21,CC,3,COORD,?,?,R1,?,?,2,Z,7,65,69,72,91,98,7,0.109,0.109,U
18,21,NN,24,NMOD,?,?,R1,?,?,2,Z,32,45,68,77,88,123,35,0.403,0.403,H*
19,21,NN,26,TITLE,?,?,R1,?,?,2,Z,36,39,63,75,83,107,24,0.344,0.688,S
20,21,NNP,26,NAME,?,?,R1,?,?,2,Z,14,59,67,72,83,101,18,0.134,0.269,H*
21,21,NNP,22,CONJ,?,?,R1,?,?,2,Z,20,54,64,73,31,98,67,0.293,0.586,HL-
1,7,NNP,4,NMOD,?,?,T1,?,?,2,A,43,37,65,80,112,132,19,0.501,0.501,H*
2,7,NN,6,SBJ,?,?,T1,?,?,2,A,28,51,68,78,105,126,22,0.513,0.513,H*
3,7,VBD,0,ROOT,?,?,R1,?,?,2,Z,27,48,62,76,41,270,229,0.326,0.652,LL-
4,21,JJ,3,NMOD,?,?,T1,?,?,2,A,28,48,62,76,134,158,24,0.316,0.316,L*+H
5,21,NN,6,SBJ,?,?,T1,?,?,2,A,28,47,66,75,116,143,27,0.468,0.468,HL-
6,21,RB,6,ADV,?,?,R1,?,?,2,Z,25,51,70,76,103,115,12,0.153,0.307,S
7,21,VBD,0,ROOT,?,?,R1,?,?,2,Z,22,51,66,73,103,124,21,0.15,0.3,S
8,21,DT,9,NMOD,?,?,R1,?,?,2,Z,4,66,69,70,100,104,4,0.075,0.075,U
9,21,NN,9,NMOD,?,?,R1,?,?,2,Z,14,64,74,79,108,120,12,0.307,0.307,H*
10,21,NN,6,OBJ,?,?,R1,?,?,2,Z,16,59,70,75,95,111,15,0.266,0.266,S
11,21,IN,9,NMOD,?,?,R1,?,?,2,Z,10,59,63,69,84,95,11,0.102,0.102,U
12,21,JJ,14,NMOD,?,?,R1,?,?,2,Z,30,49,68,79,94,232,138,0.273,0.545,L*+H
13,21,CC,11,COORD,?,?,R1,?,?,2,Z,22,53,66,75,108,112,4,0.15,0.15,U
14,21,JJ,12,CONJ,?,?,R1,?,?,2,Z,20,56,67,75,108,124,16,0.119,0.477,S
15,21,NNS,10,PMOD,?,?,R1,?,?,2,Z,13,61,68,73,89,118,29,0.15,0.45,S
16,21,IN,14,NMOD,?,?,R1,?,?,2,Z,20,48,59,68,87,88,1,0.13,0.13,U
17,21,NNS,15,PMOD,?,?,R1,?,?,2,Z,34,43,65,77,96,109,13,0.661,0.661,H*
18,21,NNS,16,COORD,?,?,R1,?,?,2,Z,27,45,65,73,93,111,18,0.317,0.634,H*
19,21,NNS,18,COORD,?,?,R1,?,?,2,Z,22,54,68,76,86,104,18,0.32,0.641,H*
20,21,NNS,20,COORD,?,?,R1,?,?,2,Z,25,50,67,74,83,99,16,0.365,0.729,H*
21,21,CC,22,COORD,?,?,R1,?,?,2,Z,18,54,64,72,42,125,83,0.133,0.534,LL-
1,11,DT,2,SBJ,?,?,T1,?,?,2,A,11,68,77,80,109,112,3,0.136,0.136,H*
2,11,VBD,0,ROOT,?,?,R1,?,?,2,Z,13,63,72,77,127,135,9,0.192,0.192,S
3,11,IN,2,ADV,?,?,R1,?,?,2,Z,12,68,74,79,116,132,15,0.148,0.295,S
4,11,DT,6,NMOD,?,?,R1,?,?,2,Z,22,54,69,77,117,119,2,0.107,0.107,U
5,11,JJ,6,NMOD,?,?,R1,?,?,2,Z,24,53,70,77,112,131,19,0.145,0.581,S
6,11,NN,3,PMOD,?,?,R1,?,?,2,Z,26,53,71,78,103,115,13,0.437,0.437,LH-
7,11,IN,6,NMOD,?,?,R1,?,?,2,Z,20,51,66,72,93,103,10,0.141,0.141,U
8,11,JJ,11,NMOD,?,?,R1,?,?,2,Z,13,63,70,76,90,102,12,0.325,0.325,L*
9,11,CC,8,COORD,?,?,R1,?,?,2,Z,4,66,69,70,87,95,7,0.136,0.136,U
10,11,JJ,9,CONJ,?,?,R1,?,?,2,Z,23,51,66,74,84,97,13,0.166,0.331,S
11,11,NNS,7,PMOD,?,?,R1,?,?,2,Z,18,51,60,69,37,84,46,0.302,0.604,LL-
1,14,VBD,15,DEP,?,?,T1,?,?,4,A,12,62,68,74,94,107,13,0.183,0.183,U
2,14,DT,15,DEP,?,?,T1,?,?,4,A,21,56,69,77,132,141,9,0.228,0.228,L*
3,14,WRB,8,PRP,P2,yes,R1,?,?,4,B,11,71,78,82,140,151,11,0.181,0.181,H*
4,14,DT,8,SBJ,P2,yes,R1,T1,?,4,C,12,63,71,75,127,135,8,0.244,0.244,U
5,14,IN,4,NMOD,P2,yes,R1,T1,?,4,C,6,64,67,70,109,127,18,0.068,0.068,U
6,14,DT,7,NMOD,P2,yes,R1,T1,?,4,C,7,66,71,73,114,125,11,0.122,0.122,U
7,14,NN,5,PMOD,P2,yes,R1,T1,?,4,C,16,63,72,79,103,124,21,0.239,0.478,LH-
8,14,VBD,15,DEP,P2,yes,R1,R1,?,4,Z,20,56,67,76,93,291,198,0.144,0.431,L*+H
9,14,IN,8,TMP,P2,yes,R1,R1,?,4,Z,28,49,65,77,90,114,24,0.209,0.417,L*
10,14,CC,9,COORD,P2,yes,R1,R1,?,4,Z,18,57,70,76,90,111,21,0.327,0.327,U
11,14,IN,10,CONJ,P2,yes,R1,R1,?,4,Z,11,62,71,73,92,111,20,0.108,0.216,L*+H
12,14,DT,14,NMOD,P2,yes,R1,R1,?,4,Z,1,69,70,70,99,109,10,0.065,0.065,U
13,14,JJ,14,NMOD,P2,yes,R1,R1,?,4,Z,21,54,68,75,85,104,20,0.162,0.324,S
14,14,NN,11,PMOD,P2,yes,R1,R1,?,4,Z,23,52,67,75,85,133,48,0.358,0.358,HH-
1,8,CC,2,DEP,?,?,SP1,?,?,5,A,18,59,73,77,107,117,10,0.131,0.131,U
2,8,VBD,0,ROOT,?,?,T1,?,?,5,B,9,69,74,78,115,123,8,0.167,0.167,U
3,8,PRP,2,SBJ,?,?,T1,?,?,5,B,5,65,67,70,108,120,12,0.06,0.06,U
4,8,IN,2,PRP,P2,yes,R1,?,?,5,C,21,58,70,79,102,139,37,0.153,0.306,L*
5,8,NNP,6,TITLE,P2,yes,R1,T1,?,5,D,21,54,69,75,108,117,9,0.234,0.234,S
6,8,NNP,7,SBJ,P2,yes,R1,T1,?,5,D,23,56,69,79,87,105,19,0.207,0.414,L*
7,8,VBD,4,SUB,P2,yes,R1,R1,?,5,Z,19,51,62,70,70,81,11,0.157,0.157,S
8,8,VBN,7,VC,P2,yes,R1,R1,?,5,Z,20,50,62,70,0,0,0,0.372,0.372,HL-
1,12,NNP,3,TITLE,BACK,?,T1,?,?,2,A,13,65,72,78,119,153,34,0.149,0.298,L*+H
2,12,NNP,8,NMOD,BACK,?,T1,?,?,2,A,18,62,74,80,111,150,39,0.411,0.411,S
3,12,JJ,8,NMOD,BACK,?,T1,?,?,2,A,15,59,69,74,94,125,31,0.273,0.273,LL-
4,12,JJ,8,NMOD,BACK,?,T1,?,?,2,A,20,56,69,77,102,132,30,0.103,0.308,H*
5,12,NNS,13,SBJ,BACK,?,T1,?,?,2,A,23,54,69,77,96,120,24,0.49,0.49,S
6,12,IN,8,NMOD,BACK,?,T1,?,?,2,A,17,55,66,72,98,101,2,0.098,0.098,U
7,12,NN,12,NMOD,BACK,?,T1,?,?,2,A,19,55,67,75,97,125,28,0.36,0.36,H*
8,12,NN,10,PMOD,BACK,?,T1,?,?,2,A,22,53,67,75,90,102,13,0.248,0.495,LL-
9,12,VBZ,0,ROOT,BACK,?,R1,?,?,2,Z,14,59,67,73,108,113,5,0.159,0.318,L*
10,12,DT,15,NMOD,BACK,?,R1,?,?,2,Z,15,59,68,74,101,106,5,0.121,0.121,U
11,12,NN,13,OBJ,BACK,?,R1,?,?,2,Z,25,50,64,75,98,112,13,0.301,0.603,S
12,12,RB,13,ADV,BACK,?,R1,?,?,2,Z,28,45,65,73,80,112,32,0.205,1.023,HL-
1,28,NNP,2,TITLE,?,?,T1,?,?,8,A,17,59,70,76,119,157,37,0.166,0.332,L*+H
2,28,NNP,3,SBJ,?,?,T1,?,?,8,A,25,53,69,78,107,130,23,0.258,0.517,S
3,28,MD,0,ROOT,?,?,R1,?,?,8,B,6,69,71,74,107,112,6,0.212,0.212,U
4,28,VB,3,VC,?,?,R1,?,?,8,B,8,66,70,74,98,111,13,0.082,0.082,U
5,28,VBN,4,VC,?,?,R1,?,?,8,B,11,65,72,75,98,114,17,0.158,0.316,H*
6,28,IN,5,OBJ,?,?,R1,?,?,8,B,6,69,72,75,98,105,6,0.174,0.174,U
7,28,PRP$,8,NMOD,P2,yes,R1,T1,?,8,C,20,48,59,68,100,100,0,0.131,0.131,U
8,28,NN,9,SBJ,P2,yes,R1,T1,?,8,C,22,55,69,78,91,115,24,0.231,0.462,H*
9,28,MD,6,SUB,P2,yes,R1,R1,?,8,D,15,57,68,72,97,107,9,0.185,0.185,S
10,28,RB,9,ADV,P2,yes,R1,R1,?,8,D,19,55,69,74,101,102,1,0.18,0.18,S
11,28,VB,9,VC,P2,yes,R1,R1,?,8,D,18,52,65,70,107,112,5,0.125,0.125,S
12,28,JJ,11,PRD,P2,yes,R1,R1,?,8,D,12,61,68,72,101,109,7,0.18,0.18,S
13,28,TO,12,AMOD,P2,yes,R1,R1,?,8,D,14,54,62,68,85,97,12,0.125,0.125,U
14,28,VB,13,IM,P2,yes,R1,R1,?,8,D,22,52,65,75,88,97,9,0.277,0.277,H*
15,28,PRP,14,OBJ,P2,yes,R1,R1,?,8,D,26,39,51,65,214,295,81,0.724,0.724,LL-
17,28,PRP,18,SBJ,?,?,T1,?,?,8,E,18,55,65,72,109,115,6,0.169,0.169,U
18,28,VBD,3,COORD,?,?,R1,?,?,8,F,6,70,74,76,112,146,34,0.19,0.19,L*+H
19,28,PRP,18,OBJ,?,?,R1,?,?,8,F,8,68,71,76,146,149,3,0.125,0.125,U
20,28,IN,18,LOC,?,?,R1,?,?,8,F,4,67,70,72,131,137,7,0.091,0.091,U
21,28,NN,20,PMOD,?,?,R1,?,?,8,F,28,48,68,76,89,131,42,0.31,0.62,H*
22,28,IN,18,OBJ,?,?,R1,?,?,8,F,17,57,68,74,94,100,6,0.174,0.174,LL-
23,28,NNP,25,NAME,P2,yes,T1,?,?,8,G,7,66,71,73,95,125,30,0.196,0.196,L*+H
24,28,NNP,26,NMOD,P2,yes,T1,?,?,8,G,30,46,69,76,111,125,14,0.305,0.305,S
25,28,NN,28,SBJ,P2,yes,T1,?,?,8,G,27,48,67,75,94,128,34,0.205,0.615,HL-
26,28,VBZ,22,SUB,P2,yes,R1,?,?,8,Z,14,61,71,76,93,101,8,0.321,0.321,S
27,28,CD,31,NMOD,P2,yes,R1,?,?,8,Z,20,55,68,75,89,105,15,0.121,0.724,H*
28,28,NNS,28,OBJ,P2,yes,R1,?,?,8,Z,24,41,57,65,72,79,7,0.29,0.58,LL-
1,7,VBZ,0,ROOT,?,?,T1,?,?,2,A,8,63,68,71,90,125,35,0.169,0.169,U
2,7,DT,1,SBJ,?,?,T1,?,?,2,A,14,60,70,74,125,134,9,0.179,0.179,L*+H
3,7,DT,4,NMOD,?,?,R1,?,?,2,Z,14,58,66,72,143,160,17,0.101,0.101,U
4,7,NN,1,PRD,?,?,R1,?,?,2,Z,18,57,66,75,103,143,39,0.181,0.362,L*+H
5,7,IN,4,NMOD,?,?,R1,?,?,2,Z,13,57,64,70,0,0,0,0.078,0.078,U
6,7,NN,7,NMOD,?,?,R1,?,?,2,Z,14,61,70,75,107,118,10,0.147,0.293,L*
7,7,NN,5,PMOD,?,?,R1,?,?,2,Z,21,52,67,74,93,242,148,0.226,0.452,HH-
1,2,WP,2,SBJ,?,?,R1,?,?,2,A,18,56,69,74,111,151,40,0.219,0.219,L*
