@relation spk5f

@attribute IdW numeric
@attribute TotLines numeric
@attribute PoS {NNP,VBZ,NNS,VBD,PRP,PRP$,TO,VB,JJ,IN,RB,CD,DT,NN,MD,VBN,CC,RBR,VBG,VBP,PDT,WP,JJR,RP,WRB,WDT,RBS,EX,JJS,NNPS,$}
@attribute DepId numeric
@attribute DepRel {TITLE,SBJ,ROOT,OBJ,NAME,POSTHON,NMOD,OPRD,IM,PRD,TMP,DEP,PMOD,LOC,DIR,ADV,VC,APPO,COORD,CONJ,AMOD,EXT,MNR,PRP,PRT,LGS,SUB,LOCbPRD}
@attribute Prop {P2,Foc,P3,P4,BACK,A1,A2}
@attribute Emb {yes,no}
@attribute Them {T1,R1,SP1,SP2,R1-1,R1-2}
@attribute TH2 {T1,R1,SP1}
@attribute TH3 {T1,R1}
@attribute TotSpans numeric
@attribute LocSpan {A,Z,B,C,U,D,E,F,G,H}
@attribute IntRange numeric
@attribute 'min [dB]' numeric
@attribute 'RMS [dB]' numeric
@attribute 'max [dB]' numeric
@attribute 'MinPitch (Hz)' numeric
@attribute 'MaxPitch (Hz)' numeric
@attribute PitchRange numeric
@attribute 'Speech ratio' numeric
@attribute Duration[ms] numeric
@attribute ToBI {S,L*+H,LL-,LH-,U,H*,HL-,L*,HH-}

@data
23,24,JJ,28,NMOD,?,?,R1,?,?,2,Z,25,48,65,74,208,237,29,0.233,0.233,H*
24,24,NN,24,APPO,?,?,R1,?,?,2,Z,23,49,63,73,172,237,65,0.157,0.471,LL-
1,12,DT,2,NMOD,?,?,T1,?,?,2,A,47,29,64,76,224,245,21,0.149,0.149,U
2,12,NN,5,SBJ,?,?,T1,?,?,2,A,36,45,68,81,134,316,182,0.23,0.689,L*+H
3,12,NNP,4,NAME,?,?,T1,?,?,2,A,37,44,68,81,134,315,181,0.353,0.353,L*+H
4,12,NNP,2,APPO,?,?,T1,?,?,2,A,40,36,60,76,163,298,135,0.27,0.81,LH-
5,12,VBZ,44,DEP,?,?,R1,?,?,2,Z,37,41,65,79,219,240,21,0.211,0.211,U
6,12,VBN,5,VC,?,?,R1,?,?,2,Z,18,61,71,78,218,260,41,0.118,0.236,S
7,12,DT,9,NMOD,?,?,R1,?,?,2,Z,12,62,70,74,209,218,10,0.087,0.087,U
8,12,JJ,9,NMOD,?,?,R1,?,?,2,Z,26,55,72,81,238,256,18,0.218,0.218,H*
9,12,NN,6,OBJ,?,?,R1,?,?,2,Z,15,62,71,76,200,254,54,0.301,0.301,S
10,12,IN,9,NMOD,?,?,R1,?,?,2,Z,31,46,67,77,181,200,19,0.121,0.242,S
11,12,DT,12,NMOD,?,?,R1,?,?,2,Z,21,44,56,66,0,0,0,0.125,0.125,U
12,12,NN,10,PMOD,?,?,R1,?,?,2,Z,33,45,63,78,156,171,16,0.224,0.448,LL-
1,9,NNP,2,NAME,?,?,T1,?,?,2,A,53,26,63,79,95,271,176,0.185,0.369,L*+H
2,9,NNP,3,SBJ,?,?,T1,?,?,2,A,26,51,65,77,174,223,49,0.314,0.628,S
3,9,VBZ,12,NMOD,?,?,R1,?,?,2,Z,23,49,61,72,232,249,17,0.257,0.257,U
4,9,VBN,3,VC,?,?,R1,?,?,2,Z,22,54,68,75,209,262,53,0.135,0.27,S
5,9,DT,6,NMOD,?,?,R1,?,?,2,Z,14,58,66,72,195,209,14,0.095,0.095,U
6,9,NN,4,OBJ,?,?,R1,?,?,2,Z,27,53,68,80,132,315,183,0.301,0.602,LH-
7,9,RBR,11,AMOD,?,?,R1,?,?,2,Z,16,60,72,76,253,298,45,0.206,0.206,S
8,9,JJ,12,NMOD,?,?,R1,?,?,2,Z,30,51,68,82,183,246,63,0.2,0.801,L*
9,9,NN,0,ROOT,?,?,R1,?,?,2,Z,33,40,58,73,150,187,37,0.283,0.565,LL-
1,15,CC,3,DEP,?,?,SP1,?,?,3,A,45,31,64,76,242,259,16,0.177,0.177,U
2,15,PRP,3,SBJ,?,?,R1-1,?,?,3,B,15,59,68,73,259,276,17,0.103,0.103,U
3,15,MD,0,ROOT,?,?,R1-1,?,?,3,B,28,52,70,81,158,274,116,0.271,0.271,H*
4,15,VB,3,VC,?,?,R1-1,?,?,3,B,47,27,60,74,138,314,175,0.364,0.728,S
5,15,NNP,7,TITLE,?,?,T1,?,?,3,C,46,29,65,75,241,293,52,0.434,0.434,L*+H
6,15,NNP,9,NMOD,?,?,T1,?,?,3,C,20,58,66,78,197,235,38,0.294,0.588,S
7,15,NN,5,OBJ,?,?,T1,?,?,3,C,35,39,62,74,162,225,64,0.273,0.546,HL-
8,15,CC,9,COORD,?,?,T1,?,?,3,C,28,46,67,75,233,241,7,0.149,0.149,U
9,15,PRP$,12,NMOD,?,?,T1,?,?,3,C,14,63,69,77,234,268,34,0.177,0.177,U
10,15,NNS,10,CONJ,?,?,T1,?,?,3,C,22,54,68,76,89,268,179,0.236,0.471,H*
11,15,IN,5,ADV,?,?,R1-2,?,?,3,Z,18,57,67,75,207,228,21,0.205,0.205,U
12,15,RB,15,AMOD,?,?,R1-2,?,?,3,Z,23,52,71,75,219,261,41,0.179,0.359,L*+H
13,15,JJ,13,PMOD,?,?,R1-2,?,?,3,Z,22,54,66,76,189,228,39,0.145,0.434,S
14,15,CC,15,COORD,?,?,R1-2,?,?,3,Z,3,67,68,69,175,189,14,0.159,0.159,U
15,15,JJ,16,CONJ,?,?,R1-2,?,?,3,Z,36,37,64,73,153,175,22,0.228,0.456,LL-
1,10,PRP,2,SBJ,P2,no,T1,?,?,7,A,30,42,64,73,251,277,26,0.106,0.106,U
2,10,VBZ,0,ROOT,P2,no,R1,?,?,7,B,14,62,71,76,135,316,181,0.192,0.385,L*+H
3,10,IN,2,ADV,P2,no,R1,?,?,7,B,4,68,70,73,136,313,177,0.096,0.096,U
4,10,WP,6,OBJ,P3,yes,T1,?,?,7,C,5,69,72,74,266,279,13,0.12,0.12,U
5,10,PRP,6,SBJ,P3,yes,R1,?,?,7,D,23,49,66,71,247,273,25,0.115,0.115,U
6,10,VBZ,3,PMOD,P3,yes,R1,?,?,7,D,27,48,66,75,208,265,57,0.446,0.446,HL-
7,10,CC,2,COORD,P4,no,SP1,?,?,7,E,18,55,67,73,210,220,10,0.127,0.127,U
8,10,PRP,10,SBJ,P4,no,T1,?,?,7,F,24,50,66,74,196,210,14,0.148,0.148,U
9,10,VBZ,8,CONJ,P4,no,R1,?,?,7,Z,24,52,67,76,225,254,29,0.408,0.408,L*
10,10,RB,10,MNR,P4,no,R1,?,?,7,Z,31,43,63,74,147,255,108,0.22,0.659,LL-
1,16,PRP$,3,NMOD,?,?,T1,?,?,2,A,40,34,63,74,242,273,31,0.201,0.201,U
2,16,JJ,3,NMOD,?,?,T1,?,?,2,A,16,62,72,78,177,210,33,0.156,0.312,L*+H
3,16,NN,9,SBJ,?,?,T1,?,?,2,A,26,53,69,79,175,273,98,0.144,0.432,S
4,16,IN,3,LOC,?,?,T1,?,?,2,A,20,52,65,72,257,265,8,0.086,0.086,S
5,16,DT,7,NMOD,?,?,T1,?,?,2,A,17,54,67,71,215,226,11,0.131,0.131,U
6,16,NNP,7,NAME,?,?,T1,?,?,2,A,29,51,70,80,132,316,184,0.148,0.739,H*
7,16,NNP,4,PMOD,?,?,T1,?,?,2,A,45,29,58,73,173,273,100,0.256,0.769,S
8,16,VBD,16,OBJ,?,?,T1,?,?,2,A,42,36,62,78,185,211,26,0.442,0.442,LL-
9,16,DT,13,NMOD,?,?,T1,?,?,2,A,30,45,68,75,220,222,3,0.111,0.111,U
10,16,JJ,13,NMOD,?,?,T1,?,?,2,A,20,56,71,77,209,289,79,0.152,0.457,L*+H
11,16,NNP,9,OBJ,?,?,T1,?,?,2,A,51,32,56,83,170,253,83,0.337,1.01,LH-
12,16,VBD,0,ROOT,?,?,R1,?,?,2,Z,16,61,71,77,221,232,11,0.146,0.146,U
13,16,DT,18,NMOD,?,?,R1,?,?,2,Z,23,56,69,78,224,232,8,0.116,0.116,U
14,16,NN,16,SBJ,?,?,R1,?,?,2,Z,21,58,69,78,225,249,25,0.251,0.251,H*
15,16,IN,18,NMOD,?,?,R1,?,?,2,Z,10,63,69,73,220,247,27,0.128,0.128,U
16,16,NN,19,PMOD,?,?,R1,?,?,2,Z,35,41,63,76,169,220,51,0.34,0.34,LL-
1,20,PRP,2,SBJ,?,?,T1,?,?,2,A,40,39,63,78,238,254,16,0.16,0.16,U
2,20,VBD,0,ROOT,?,?,R1,?,?,2,Z,29,56,75,86,157,164,6,0.194,0.194,H*
3,20,RBR,4,PMOD,?,?,R1,?,?,2,Z,9,70,76,80,133,317,184,0.223,0.223,S
4,20,IN,2,ADV,?,?,R1,?,?,2,Z,15,64,74,80,234,296,62,0.141,0.141,S
5,20,DT,6,NMOD,?,?,R1,?,?,2,Z,9,67,71,76,216,234,18,0.063,0.063,U
6,20,NN,4,PMOD,?,?,R1,?,?,2,Z,45,36,65,82,168,249,80,0.252,0.504,HL-
7,20,CC,4,COORD,?,?,R1,?,?,2,Z,33,48,71,81,231,240,9,0.145,0.145,U
8,20,DT,13,NMOD,?,?,R1,?,?,2,Z,5,78,80,82,235,240,5,0.068,0.068,U
9,20,RB,11,AMOD,?,?,R1,?,?,2,Z,32,52,72,84,235,260,25,0.201,0.402,H*
10,20,VBN,13,NMOD,?,?,R1,?,?,2,Z,29,54,70,83,224,253,29,0.184,0.368,S
11,20,NN,13,NMOD,?,?,R1,?,?,2,Z,33,45,69,78,190,208,18,0.276,0.276,L*
12,20,NN,8,CONJ,?,?,R1,?,?,2,Z,23,52,64,75,96,99,3,0.245,0.489,S
13,20,IN,13,NMOD,?,?,R1,?,?,2,Z,26,45,63,71,194,216,22,0.121,0.121,U
14,20,DT,17,NMOD,?,?,R1,?,?,2,Z,11,56,62,67,194,229,35,0.092,0.092,U
15,20,DT,17,NMOD,?,?,R1,?,?,2,Z,19,53,64,72,209,246,37,0.228,0.228,H*
16,20,NNS,14,PMOD,?,?,R1,?,?,2,Z,43,34,55,77,90,234,143,0.79,0.79,LL-
17,20,IN,4,PMOD,?,?,R1,?,?,2,Z,44,33,64,77,221,224,3,0.136,0.136,U
18,20,DT,22,NMOD,?,?,R1,?,?,2,Z,9,68,73,76,214,221,6,0.068,0.068,U
19,20,JJ,22,NMOD,?,?,R1,?,?,2,Z,31,52,68,83,191,234,42,0.17,0.509,H*
20,20,NN,19,PMOD,?,?,R1,?,?,2,Z,33,38,59,71,162,166,4,0.245,0.489,LL-
1,24,PRP,2,SBJ,?,?,T1,?,?,2,A,46,31,61,77,252,289,37,0.219,0.219,U
2,24,VBD,35,DEP,?,?,R1,?,?,2,Z,24,57,72,81,147,298,151,0.32,0.32,L*+H
3,24,IN,2,DIR,?,?,R1,?,?,2,Z,24,55,71,79,225,297,71,0.304,0.607,S
4,24,NNP,10,NAME,?,?,R1,?,?,2,Z,25,55,68,81,222,288,66,0.468,0.935,L*+H
5,24,DT,10,NMOD,?,?,R1,?,?,2,Z,30,44,64,74,220,230,10,0.164,0.164,U
6,24,NN,3,PMOD,?,?,R1,?,?,2,Z,42,34,57,77,160,276,117,0.845,0.845,LH-
7,24,IN,10,NMOD,?,?,R1,?,?,2,Z,35,48,71,83,209,247,38,0.287,0.287,U
8,24,NNP,35,DEP,?,?,R1,?,?,2,Z,31,52,71,82,215,228,13,0.139,0.418,H*
9,24,IN,14,NMOD,?,?,R1,?,?,2,Z,16,61,72,77,201,218,17,0.115,0.115,U
10,24,DT,17,NMOD,?,?,R1,?,?,2,Z,13,59,68,72,201,224,23,0.123,0.123,U
11,24,NNS,15,PMOD,?,?,R1,?,?,2,Z,32,45,65,77,74,224,150,0.216,0.648,LH-
12,24,DT,23,NMOD,?,?,R1,?,?,2,Z,9,64,69,73,218,224,6,0.082,0.082,U
13,24,JJ,23,NMOD,?,?,R1,?,?,2,Z,30,51,70,82,218,263,45,0.234,0.468,L*+H
14,24,NN,23,NMOD,?,?,R1,?,?,2,Z,28,51,68,79,195,226,31,0.213,0.427,S
15,24,NN,35,DEP,?,?,R1,?,?,2,Z,23,47,61,70,208,216,9,0.287,0.287,S
16,24,IN,23,NMOD,?,?,R1,?,?,2,Z,20,51,63,71,256,261,5,0.139,0.139,U
17,24,NNS,24,PMOD,?,?,R1,?,?,2,Z,42,33,55,75,87,265,178,0.463,0.927,LH-
18,24,IN,23,NMOD,?,?,R1,?,?,2,Z,35,42,65,77,224,247,23,0.181,0.181,U
19,24,JJ,31,NMOD,?,?,R1,?,?,2,Z,19,65,74,84,132,315,183,0.213,0.427,L*+H
20,24,JJ,31,NMOD,?,?,R1,?,?,2,Z,23,58,69,81,233,290,57,0.234,0.468,H*
21,24,NN,27,PMOD,?,?,R1,?,?,2,Z,24,51,66,75,185,256,72,0.427,0.427,S
22,24,CC,31,COORD,?,?,R1,?,?,2,Z,30,45,68,75,209,231,22,0.181,0.181,U
23,24,DT,34,NMOD,?,?,R1,?,?,2,Z,17,61,73,77,199,220,21,0.205,0.205,L*
24,24,NN,32,CONJ,?,?,R1,?,?,2,Z,46,30,56,76,0,0,0,0.465,0.465,LL-
1,21,NNP,2,TITLE,?,?,T1,?,?,2,A,44,31,66,76,250,286,36,0.168,0.336,S
2,21,NNP,3,SBJ,?,?,T1,?,?,2,A,21,60,70,81,152,278,127,0.289,0.577,L*+H
3,21,VBD,0,ROOT,?,?,R1,?,?,2,Z,13,61,68,74,237,265,28,0.146,0.439,S
4,21,PRP$,5,NMOD,?,?,R1,?,?,2,Z,20,54,65,73,208,242,34,0.164,0.164,U
5,21,NNS,3,OBJ,?,?,R1,?,?,2,Z,54,27,51,80,166,182,16,0.564,1.128,LH-
6,21,NNP,8,NAME,?,?,R1,?,?,2,Z,36,44,72,81,244,267,22,0.224,0.224,L*
7,21,NNP,5,APPO,?,?,R1,?,?,2,Z,53,27,61,80,167,284,117,0.435,0.87,LH-
8,21,NN,8,APPO,?,?,R1,?,?,2,Z,44,33,63,78,222,275,53,0.358,0.715,L*+H
9,21,NN,11,CONJ,?,?,R1,?,?,2,Z,24,52,67,76,215,285,70,0.235,0.706,L*+H
10,21,NN,13,CONJ,?,?,R1,?,?,2,Z,49,28,56,77,188,296,108,0.373,1.12,LH-
11,21,CC,8,COORD,?,?,R1,?,?,2,Z,24,55,74,79,256,263,6,0.155,0.155,U
12,21,DT,18,NMOD,?,?,R1,?,?,2,Z,5,73,76,78,252,259,7,0.086,0.086,U
13,21,JJ,18,NMOD,?,?,R1,?,?,2,Z,19,62,73,81,240,302,62,0.155,0.155,H*
14,21,NN,15,CONJ,?,?,R1,?,?,2,Z,18,61,71,78,244,275,31,0.121,0.241,S
15,21,IN,3,ADV,?,?,R1,?,?,2,Z,24,54,69,78,226,294,68,0.207,0.207,U
16,21,NNP,19,PMOD,?,?,R1,?,?,2,Z,45,32,55,77,175,226,51,0.56,0.56,HL-
17,21,CC,3,COORD,?,?,R1,?,?,2,Z,25,49,66,74,222,241,19,0.138,0.138,U
18,21,NN,24,NMOD,?,?,R1,?,?,2,Z,35,48,72,83,221,234,13,0.336,0.336,H*
19,21,NN,26,TITLE,?,?,R1,?,?,2,Z,51,25,58,76,174,212,38,0.414,0.827,S
20,21,NNP,26,NAME,?,?,R1,?,?,2,Z,37,41,71,78,229,234,5,0.103,0.207,H*
21,21,NNP,22,CONJ,?,?,R1,?,?,2,Z,30,46,62,76,173,231,58,0.296,0.593,LL-
1,7,NNP,4,NMOD,?,?,T1,?,?,2,A,55,28,62,84,237,295,58,0.583,0.583,H*
2,7,NN,6,SBJ,?,?,T1,?,?,2,A,35,45,71,80,204,243,39,0.4,0.4,L*+H
3,7,VBD,0,ROOT,?,?,R1,?,?,2,Z,35,47,65,82,151,193,42,0.278,0.556,LL-
4,21,JJ,3,NMOD,?,?,T1,?,?,2,A,46,32,57,78,161,161,0,0.327,0.327,H*
5,21,NN,6,SBJ,?,?,T1,?,?,2,A,45,29,58,74,196,265,70,0.65,0.65,LH-
6,21,RB,6,ADV,?,?,R1,?,?,2,Z,48,32,69,80,209,294,85,0.184,0.367,L*+H
7,21,VBD,0,ROOT,?,?,R1,?,?,2,Z,22,51,65,74,180,217,37,0.196,0.392,S
8,21,DT,9,NMOD,?,?,R1,?,?,2,Z,8,64,68,72,169,173,3,0.056,0.056,U
9,21,NN,9,NMOD,?,?,R1,?,?,2,Z,25,54,68,79,172,199,27,0.305,0.305,S
10,21,NN,6,OBJ,?,?,R1,?,?,2,Z,21,59,71,80,185,310,125,0.324,0.324,L*+H
11,21,IN,9,NMOD,?,?,R1,?,?,2,Z,17,57,67,74,191,210,19,0.112,0.112,U
12,21,JJ,14,NMOD,?,?,R1,?,?,2,Z,19,61,70,80,197,282,85,0.196,0.392,L*+H
13,21,CC,11,COORD,?,?,R1,?,?,2,Z,32,43,59,76,232,239,7,0.23,0.23,U
14,21,JJ,12,CONJ,?,?,R1,?,?,2,Z,27,49,67,76,132,314,181,0.112,0.448,H*
15,21,NNS,10,PMOD,?,?,R1,?,?,2,Z,16,59,68,75,198,259,61,0.141,0.423,S
16,21,IN,14,NMOD,?,?,R1,?,?,2,Z,31,37,55,68,198,200,2,0.18,0.18,LL-
17,21,NNS,15,PMOD,?,?,R1,?,?,2,Z,29,51,69,81,226,258,31,0.554,0.554,H*
18,21,NNS,16,COORD,?,?,R1,?,?,2,Z,41,33,63,74,206,254,48,0.305,0.61,H*
19,21,NNS,18,COORD,?,?,R1,?,?,2,Z,32,47,68,79,210,232,22,0.261,0.523,L*
20,21,NNS,20,COORD,?,?,R1,?,?,2,Z,33,44,66,77,190,212,22,0.267,0.535,L*
21,21,CC,22,COORD,?,?,R1,?,?,2,Z,29,43,63,72,142,202,60,0.154,0.615,LL-
1,11,DT,2,SBJ,?,?,T1,?,?,2,A,48,36,71,84,161,254,94,0.228,0.228,H*
2,11,VBD,0,ROOT,?,?,R1,?,?,2,Z,6,73,76,79,150,293,144,0.14,0.14,S
3,11,IN,2,ADV,?,?,R1,?,?,2,Z,18,63,76,81,224,264,40,0.192,0.383,S
4,11,DT,6,NMOD,?,?,R1,?,?,2,Z,46,30,55,76,213,228,15,0.246,0.246,U
5,11,JJ,6,NMOD,?,?,R1,?,?,2,Z,43,34,69,78,226,294,68,0.151,0.603,S
6,11,NN,3,PMOD,?,?,R1,?,?,2,Z,15,63,72,78,192,226,35,0.307,0.307,HL-
7,11,IN,6,NMOD,?,?,R1,?,?,2,Z,21,53,63,74,194,219,25,0.15,0.15,U
8,11,JJ,11,NMOD,?,?,R1,?,?,2,Z,11,68,74,79,197,215,18,0.305,0.305,L*
9,11,CC,8,COORD,?,?,R1,?,?,2,Z,11,62,68,73,197,205,9,0.127,0.127,U
10,11,JJ,9,CONJ,?,?,R1,?,?,2,Z,25,52,66,76,181,199,18,0.168,0.337,S
11,11,NNS,7,PMOD,?,?,R1,?,?,2,Z,18,51,61,69,151,182,31,0.216,0.431,LL-
1,14,VBD,15,DEP,?,?,T1,?,?,4,A,52,32,70,84,133,317,184,0.233,0.233,U
2,14,DT,15,DEP,?,?,T1,?,?,4,A,17,62,73,80,212,286,74,0.203,0.203,H*
3,14,WRB,8,PRP,P2,yes,R1,?,?,4,B,13,69,76,82,257,284,27,0.257,0.257,L*
4,14,DT,8,SBJ,P2,yes,R1,T1,?,4,C,5,69,71,74,249,268,19,0.115,0.115,U
5,14,IN,4,NMOD,P2,yes,R1,T1,?,4,C,3,70,71,73,239,249,10,0.085,0.085,U
6,14,DT,7,NMOD,P2,yes,R1,T1,?,4,C,9,68,74,77,235,242,6,0.085,0.085,U
7,14,NN,5,PMOD,P2,yes,R1,T1,?,4,C,21,60,71,81,219,236,17,0.226,0.453,HL-
8,14,VBD,15,DEP,P2,yes,R1,R1,?,4,Z,30,51,69,80,211,241,30,0.16,0.481,L*+H
9,14,IN,8,TMP,P2,yes,R1,R1,?,4,Z,26,52,69,78,192,244,52,0.212,0.424,H*
10,14,CC,9,COORD,P2,yes,R1,R1,?,4,Z,14,60,70,74,202,210,7,0.159,0.159,U
11,14,IN,10,CONJ,P2,yes,R1,R1,?,4,Z,17,58,71,75,210,229,19,0.129,0.257,L*
12,14,DT,14,NMOD,P2,yes,R1,R1,?,4,Z,6,65,68,70,193,224,31,0.102,0.102,U
13,14,JJ,14,NMOD,P2,yes,R1,R1,?,4,Z,19,56,66,75,208,231,22,0.146,0.292,S
14,14,NN,11,PMOD,P2,yes,R1,R1,?,4,Z,27,47,64,74,189,256,68,0.358,0.358,HH-
1,8,CC,2,DEP,?,?,SP1,?,?,5,A,41,37,66,78,235,242,7,0.178,0.178,U
2,8,VBD,0,ROOT,?,?,T1,?,?,5,B,15,67,77,82,235,300,64,0.194,0.194,L*+H
3,8,PRP,2,SBJ,?,?,T1,?,?,5,B,18,60,72,78,262,297,35,0.095,0.095,U
4,8,IN,2,PRP,P2,yes,R1,?,?,5,C,24,53,67,77,225,275,50,0.166,0.331,S
5,8,NNP,6,TITLE,P2,yes,R1,T1,?,5,D,19,53,66,73,217,227,11,0.24,0.24,S
6,8,NNP,7,SBJ,P2,yes,R1,T1,?,5,D,19,58,68,77,194,226,32,0.175,0.351,H*
7,8,VBD,4,SUB,P2,yes,R1,R1,?,5,Z,18,52,61,70,190,208,19,0.112,0.112,S
8,8,VBN,7,VC,P2,yes,R1,R1,?,5,Z,24,52,67,76,159,167,8,0.352,0.352,LL-
1,12,NNP,3,TITLE,BACK,?,T1,?,?,2,A,25,52,70,77,135,314,179,0.195,0.39,L*+H
2,12,NNP,8,NMOD,BACK,?,T1,?,?,2,A,38,45,67,83,227,292,64,0.427,0.427,S
3,12,JJ,8,NMOD,BACK,?,T1,?,?,2,A,41,32,63,73,240,289,49,0.549,0.549,LH-
4,12,JJ,8,NMOD,BACK,?,T1,?,?,2,A,24,56,68,80,263,298,35,0.113,0.34,L*
5,12,NNS,13,SBJ,BACK,?,T1,?,?,2,A,45,33,60,78,161,280,119,0.772,0.772,S
6,12,IN,8,NMOD,BACK,?,T1,?,?,2,A,37,38,60,74,240,259,18,0.158,0.158,U
7,12,NN,12,NMOD,BACK,?,T1,?,?,2,A,24,53,66,77,243,280,37,0.296,0.296,H*
8,12,NN,10,PMOD,BACK,?,T1,?,?,2,A,38,39,64,77,185,222,37,0.266,0.532,LL-
9,12,VBZ,0,ROOT,BACK,?,R1,?,?,2,Z,36,36,64,73,233,287,54,0.215,0.429,L*+H
10,12,DT,15,NMOD,BACK,?,R1,?,?,2,Z,18,56,68,74,246,257,11,0.097,0.097,U
11,12,NN,13,OBJ,BACK,?,R1,?,?,2,Z,49,27,56,76,223,258,35,0.455,0.91,S
12,12,RB,13,ADV,BACK,?,R1,?,?,2,Z,37,41,64,78,154,230,76,0.168,0.839,LL-
1,28,NNP,2,TITLE,?,?,T1,?,?,8,A,46,32,67,79,160,276,117,0.207,0.413,L*+H
2,28,NNP,3,SBJ,?,?,T1,?,?,8,A,27,53,65,80,186,247,61,0.385,0.77,S
3,28,MD,0,ROOT,?,?,R1,?,?,8,B,17,62,71,79,235,260,25,0.204,0.204,L*+H
4,28,VB,3,VC,?,?,R1,?,?,8,B,10,64,70,74,158,275,116,0.094,0.094,U
5,28,VBN,4,VC,?,?,R1,?,?,8,B,17,61,73,77,199,261,62,0.145,0.291,S
6,28,IN,5,OBJ,?,?,R1,?,?,8,B,13,64,72,77,197,200,3,0.102,0.102,U
7,28,PRP$,8,NMOD,P2,yes,R1,T1,?,8,C,12,61,67,73,194,198,4,0.157,0.157,U
8,28,NN,9,SBJ,P2,yes,R1,T1,?,8,C,25,56,69,81,243,296,53,0.216,0.432,H*
9,28,MD,6,SUB,P2,yes,R1,R1,?,8,D,17,56,67,73,227,239,12,0.204,0.204,S
10,28,RB,9,ADV,P2,yes,R1,R1,?,8,D,21,53,66,74,229,240,11,0.212,0.212,S
11,28,VB,9,VC,P2,yes,R1,R1,?,8,D,16,58,68,74,205,234,29,0.149,0.149,S
12,28,JJ,11,PRD,P2,yes,R1,R1,?,8,D,14,59,67,73,199,206,7,0.165,0.165,S
13,28,TO,12,AMOD,P2,yes,R1,R1,?,8,D,17,53,64,70,184,198,14,0.126,0.126,U
14,28,VB,13,IM,P2,yes,R1,R1,?,8,D,20,52,63,72,178,192,14,0.244,0.244,S
15,28,PRP,14,OBJ,P2,yes,R1,R1,?,8,D,38,29,39,68,0,0,0,0.998,0.998,LL-
17,28,PRP,18,SBJ,?,?,T1,?,?,8,E,39,35,62,74,258,274,16,0.149,0.149,U
18,28,VBD,3,COORD,?,?,R1,?,?,8,F,15,65,73,79,157,290,133,0.291,0.291,L*+H
19,28,PRP,18,OBJ,?,?,R1,?,?,8,F,13,66,72,79,146,165,19,0.189,0.189,U
20,28,IN,18,LOC,?,?,R1,?,?,8,F,3,69,71,72,150,165,14,0.086,0.086,U
21,28,NN,20,PMOD,?,?,R1,?,?,8,F,27,51,67,78,133,290,156,0.228,0.456,H*
22,28,IN,18,OBJ,?,?,R1,?,?,8,F,16,60,67,76,226,232,7,0.181,0.181,LL-
23,28,NNP,25,NAME,P2,yes,T1,?,?,8,G,3,69,71,73,232,283,51,0.181,0.181,L*+H
24,28,NNP,26,NMOD,P2,yes,T1,?,?,8,G,29,50,72,79,270,283,13,0.259,0.259,S
25,28,NN,28,SBJ,P2,yes,T1,?,?,8,G,42,34,55,76,169,265,96,0.385,1.155,LH-
26,28,VBZ,22,SUB,P2,yes,R1,?,?,8,Z,43,40,68,83,203,234,31,0.322,0.322,S
27,28,CD,31,NMOD,P2,yes,R1,?,?,8,Z,34,45,67,79,184,233,49,0.137,0.822,H*
28,28,NNS,28,OBJ,P2,yes,R1,?,?,8,Z,32,35,60,67,153,195,42,0.157,0.314,LL-
1,7,VBZ,0,ROOT,?,?,T1,?,?,2,A,39,35,60,73,261,296,34,0.185,0.185,U
2,7,DT,1,SBJ,?,?,T1,?,?,2,A,9,66,71,76,150,309,158,0.195,0.195,H*
3,7,DT,4,NMOD,?,?,R1,?,?,2,Z,17,58,69,75,180,194,14,0.098,0.098,U
4,7,NN,1,PRD,?,?,R1,?,?,2,Z,16,59,69,76,162,180,18,0.139,0.277,S
5,7,IN,4,NMOD,?,?,R1,?,?,2,Z,23,51,64,74,136,315,178,0.092,0.092,U
6,7,NN,7,NMOD,?,?,R1,?,?,2,Z,18,58,70,76,246,296,51,0.159,0.317,L*
7,7,NN,5,PMOD,?,?,R1,?,?,2,Z,36,41,66,76,164,258,94,0.229,0.457,HH-
1,2,WP,2,SBJ,?,?,R1,?,?,2,A,51,30,63,81,246,298,52,0.309,0.309,H*
2,2,JJ,2,PRD,?,?,T1,?,?,2,Z,35,42,61,78,240,250,10,0.524,0.524,LH-
1,5,NNS,0,ROOT,?,?,R1,?,?,1,U,43,42,69,85,144,313,169,0.439,0.439,L*+H
2,5,TO,1,NMOD,?,?,R1,?,?,1,U,9,61,66,70,0,0,0,0.099,0.099,U
3,5,VB,2,IM,?,?,R1,?,?,1,U,35,42,69,77,213,252,39,0.201,0.604,S
4,5,NNP,5,NMOD,?,?,R1,?,?,1,U,42,41,64,83,214,270,56,0.265,1.062,H*
5,5,NNS,3,OBJ,?,?,R1,?,?,1,U,36,42,62,78,209,246,38,0.377,0.755,LH-
1,18,CC,3,DEP,?,?,SP1,?,?,6,A,43,34,60,77,251,259,7,0.138,0.138,U
2,18,PRP,3,SBJ,?,?,T1,?,?,6,B,6,76,80,83,241,259,18,0.063,0.063,U
3,18,VBD,0,ROOT,?,?,R1,?,?,6,C,15,66,74,81,227,251,24,0.161,0.161,U
4,18,RB,5,AMOD,?,?,R1,?,?,6,C,25,56,71,81,225,296,72,0.172,0.344,S
5,18,JJ,3,PRD,?,?,R1,?,?,6,C,26,51,68,77,145,301,156,0.224,0.224,H*
